30000 30010
8244 19887 -209
20144 8244 -134
25220 20144 -261
18501 25220 -840
21393 18501 -297
10430 21393 -51
19942 10430 -371
11405 19942 -438
7865 11405 -977
9287 7865 -962
25101 9287 -956
14331 25101 -418
11197 14331 -148
21971 11197 -113
3823 21971 -247
11689 3823 -885
18796 11689 -778
26972 18796 -103
14220 26972 -465
271 14220 -426
21151 271 -766
8217 21151 -750
7639 8217 -906
27675 7639 -52
3735 27675 -974
21165 3735 -140
15725 21165 -84
23782 15725 -527
3682 23782 -649
24491 3682 -175
18120 24491 -904
21829 18120 -694
15061 21829 -926
11388 15061 -426
4634 11388 -167
24615 4634 -976
11573 24615 -881
19731 11573 -202
6427 19731 -41
5367 6427 -754
2646 5367 -877
12323 2646 -943
5427 12323 -544
7890 5427 -491
12289 7890 -905
4887 12289 -948
7430 4887 -42
9740 7430 -450
11722 9740 -603
11577 11722 -909
16281 11577 -161
25713 16281 -416
14251 25713 -493
27543 14251 -812
18130 27543 -763
8934 18130 -510
18414 8934 -801
23999 18414 -675
19761 23999 -786
4883 19761 -557
28523 4883 -487
8426 28523 -55
5416 8426 -73
27589 5416 -296
22149 27589 -161
12763 22149 -905
28493 12763 -595
16155 28493 -298
1292 16155 -44
13892 1292 -821
28737 13892 -868
1628 28737 -383
584 1628 -182
19034 584 -751
3812 19034 -996
4339 3812 -244
4039 4339 -93
11869 4039 -520
3888 11869 -368
17164 3888 -422
9313 17164 -654
16790 9313 -373
6032 16790 -647
4273 6032 -540
20731 4273 -785
16661 20731 -202
17394 16661 -101
19451 17394 -596
6422 19451 -757
842 6422 -993
19828 842 -227
10481 19828 -623
4025 10481 -984
16911 4025 -206
20224 16911 -81
27463 20224 -364
19422 27463 -347
12689 19422 -854
15527 12689 -121
12515 15527 -958
2720 12515 -831
26679 2720 -107
28823 26679 -59
19966 28823 -581
27603 19966 -931
10385 27603 -145
692 10385 -608
19900 692 -453
10576 19900 -353
6802 10576 -183
14201 6802 -208
14709 14201 -817
25366 14709 -84
21811 25366 -309
7784 21811 -659
7513 7784 -542
6480 7513 -218
7410 6480 -464
12937 7410 -329
1744 12937 -200
19856 1744 -450
22790 19856 -470
321 22790 -480
16251 321 -13
17201 16251 -228
28382 17201 -706
18652 28382 -32
15197 18652 -164
26323 15197 -427
1406 26323 -87
27272 1406 -569
29318 27272 -524
21797 29318 -884
27287 21797 -718
14561 27287 -688
6908 14561 -101
23526 6908 -836
28465 23526 -422
1632 28465 -532
18866 1632 -78
20944 18866 -916
9966 20944 -511
6213 9966 -484
28614 6213 -220
2378 28614 -556
14664 2378 -301
6358 14664 -645
2589 6358 -814
19151 2589 -497
3599 19151 -133
3697 3599 -485
8048 3697 -473
21919 8048 -766
11978 21919 -321
13752 11978 -473
4383 13752 -56
15315 4383 -900
22432 15315 -324
178 22432 -663
17927 178 -527
16846 17927 -18
22145 16846 -493
12273 22145 -82
15482 12273 -676
2377 15482 -435
4429 2377 -764
21863 4429 -530
24680 21863 -261
7096 24680 -658
3650 7096 -718
25462 3650 -936
19632 25462 -424
5330 19632 -679
19857 5330 -232
20838 19857 -51
27958 20838 -173
3949 27958 -711
29026 3949 -774
17702 29026 -372
19607 17702 -861
27486 19607 -381
16855 27486 -130
3426 16855 -546
582 3426 -63
21425 582 -499
27102 21425 -604
5779 27102 -614
6863 5779 -798
13407 6863 -271
17454 13407 -283
331 17454 -644
15549 331 -13
2714 15549 -479
6016 2714 -32
23759 6016 -286
28506 23759 -511
28047 28506 -307
4410 28047 -45
16660 4410 -760
13196 16660 -807
18249 13196 -828
25637 18249 -9
13829 25637 -4
5872 13829 -442
11485 5872 -825
26458 11485 -764
9996 26458 -396
4815 9996 -486
17699 4815 -628
702 17699 -760
4546 702 -162
5035 4546 -65
23515 5035 -527
3487 23515 -598
9857 3487 -656
12544 9857 -883
19207 12544 -257
29765 19207 -444
15360 29765 -399
12505 15360 -865
17957 12505 -742
24562 17957 -496
5329 24562 -48
14376 5329 -447
29510 14376 -914
16820 29510 -271
4812 16820 -660
4261 4812 -467
2802 4261 -220
19284 2802 -283
10870 19284 -724
17118 10870 -50
19056 17118 -291
8567 19056 -38
16458 8567 -240
11240 16458 -732
23709 11240 -666
1736 23709 -281
15066 1736 -177
29887 15066 -766
7618 29887 -900
26727 7618 -827
7611 26727 -350
2287 7611 -460
19371 2287 -182
20308 19371 -138
6344 20308 -823
18516 6344 -107
11073 18516 -87
6638 11073 -740
19503 6638 -571
23923 19503 -528
7424 23923 -536
26930 7424 -563
28303 26930 -883
15944 28303 -379
1990 15944 -636
28410 1990 -547
1187 28410 -699
3056 1187 -634
5728 3056 -183
14166 5728 -420
4486 14166 -164
29432 4486 -798
4135 29432 -198
27237 4135 -158
5462 27237 -164
24334 5462 -238
26160 24334 -875
19091 26160 -575
2346 19091 -216
20638 2346 -581
8605 20638 -326
23073 8605 -846
27484 23073 -591
1996 27484 -189
14178 1996 -186
28537 14178 -270
15645 28537 -295
5766 15645 -945
4623 5766 -477
2560 4623 -530
19094 2560 -196
21679 19094 -708
17795 21679 -6
5518 17795 -772
501 5518 -557
1574 501 -699
28362 1574 -700
13558 28362 -36
10119 13558 -917
6666 10119 -979
2608 6666 -867
15793 2608 -88
6053 15793 -994
29555 6053 -355
23470 29555 -446
16254 23470 -792
5858 16254 -615
7695 5858 -320
6325 7695 -948
5434 6325 -200
6874 5434 -507
1607 6874 -532
5961 1607 -450
10583 5961 -298
7984 10583 -791
17528 7984 -812
4372 17528 -972
3580 4372 -738
12951 3580 -184
1326 12951 -796
20910 1326 -428
3177 20910 -855
11864 3177 -353
6704 11864 -435
7173 6704 -327
3602 7173 -402
13324 3602 -878
12860 13324 -718
8553 12860 -371
29054 8553 -753
16074 29054 -376
20290 16074 -886
15349 20290 -1
15534 15349 -377
7802 15534 -292
7778 7802 -290
23616 7778 -602
17420 23616 -670
12067 17420 -683
11474 12067 -219
15757 11474 -507
14400 15757 -858
4584 14400 -208
18082 4584 -713
5287 18082 -257
11336 5287 -199
8390 11336 -404
11113 8390 -233
18402 11113 -100
8570 18402 -205
920 8570 -770
5665 920 -628
17634 5665 -451
14521 17634 -899
3088 14521 -673
18987 3088 -391
4716 18987 -36
22765 4716 -350
20277 22765 -589
6837 20277 -316
19710 6837 -888
28125 19710 -251
4469 28125 -461
21782 4469 -316
4400 21782 -440
29338 4400 -61
29874 29338 -843
22669 29874 -433
6034 22669 -51
2345 6034 -590
16584 2345 -543
26332 16584 -54
3936 26332 -771
6255 3936 -709
19842 6255 -880
26232 19842 -718
12720 26232 -779
12254 12720 -172
13668 12254 -207
29326 13668 -5
10473 29326 -953
2179 10473 -560
24830 2179 -268
14941 24830 -137
2067 14941 -195
7188 2067 -845
12178 7188 -342
13132 12178 -135
27955 13132 -796
9070 27955 -807
17907 9070 -836
12875 17907 -333
26953 12875 -236
24016 26953 -154
17195 24016 -37
24515 17195 -412
24928 24515 -633
24434 24928 -837
24448 24434 -760
9186 24448 -346
6167 9186 -80
15853 6167 -424
19626 15853 -850
9382 19626 -57
16558 9382 -545
3461 16558 -371
17021 3461 -20
7234 17021 -938
9565 7234 -182
895 9565 -378
13961 895 -993
18147 13961 -95
27131 18147 -43
12192 27131 -842
15320 12192 -296
25 15320 -283
15420 25 -123
13303 15420 -486
16657 13303 -790
29172 16657 -107
9060 29172 -559
9340 9060 -815
4983 9340 -930
8069 4983 -642
5006 8069 -374
11074 5006 -461
75 11074 -822
23196 75 -661
17659 23196 -387
8392 17659 -624
25253 8392 -625
13063 25253 -156
2214 13063 -721
19280 2214 -886
8791 19280 -350
16191 8791 -108
18400 16191 -767
20228 18400 -146
14571 20228 -754
26707 14571 -493
8734 26707 -685
22124 8734 -817
28646 22124 -568
3000 28646 -279
9582 3000 -707
5443 9582 -85
14977 5443 -637
6546 14977 -59
8604 6546 -604
11479 8604 -686
3167 11479 -771
7500 3167 -859
16917 7500 -710
29189 16917 -172
21060 29189 -118
25150 21060 -146
14203 25150 -702
22977 14203 -405
1854 22977 -17
26200 1854 -969
9046 26200 -334
15747 9046 -31
14399 15747 -191
6288 14399 -415
25484 6288 -519
9777 25484 -222
25104 9777 -569
18647 25104 -735
12727 18647 -197
2310 12727 -563
23199 2310 -915
22458 23199 -767
11457 22458 -709
9813 11457 -561
20553 9813 -61
14406 20553 -285
12661 14406 -408
4222 12661 -239
15202 4222 -706
20067 15202 -416
437 20067 -53
13495 437 -844
27180 13495 -587
4115 27180 -127
7107 4115 -688
20175 7107 -830
6137 20175 -282
795 6137 -940
1539 795 -669
25416 1539 -130
24277 25416 -142
1587 24277 -816
3948 1587 -467
6291 3948 -122
4932 6291 -610
16439 4932 -780
27030 16439 -689
12057 27030 -520
10658 12057 -52
15286 10658 -579
19106 15286 -954
7492 19106 -765
7857 7492 -199
1328 7857 -873
11583 1328 -352
1303 11583 -217
6713 1303 -384
9466 6713 -721
19202 9466 -202
9798 19202 -176
17043 9798 -161
7191 17043 -338
18411 7191 -558
2522 18411 -505
19834 2522 -559
804 19834 -224
8441 804 -526
26290 8441 -735
10660 26290 -468
28471 10660 -459
29332 28471 -858
7185 29332 -12
3075 7185 -269
19943 3075 -400
86 19943 -441
7340 86 -880
478 7340 -434
16763 478 -329
16209 16763 -960
7300 16209 -710
27984 7300 -896
10592 27984 -926
23297 10592 -518
25748 23297 -193
2952 25748 -6
16679 2952 -489
13875 16679 -294
16743 13875 -2
4874 16743 -233
1646 4874 -4
4140 1646 -739
13873 4140 -298
18396 13873 -984
21624 18396 -841
18276 21624 -952
11496 18276 -677
20329 11496 -24
15302 20329 -645
21845 15302 -383
18593 21845 -749
19691 18593 -894
22855 19691 -92
15406 22855 -902
20528 15406 -338
11731 20528 -718
2284 11731 -731
27835 2284 -665
21036 27835 -515
15883 21036 -919
17412 15883 -712
4207 17412 -35
22665 4207 -486
19982 22665 -211
26549 19982 -410
11369 26549 -962
27729 11369 -903
983 27729 -136
9686 983 -25
4024 9686 -582
28274 4024 -971
300 28274 -856
5810 300 -36
20637 5810 -24
1217 20637 -851
17594 1217 -865
8927 17594 -669
1367 8927 -275
10559 1367 -48
19452 10559 -172
29152 19452 -462
2577 29152 -12
10070 2577 -656
27994 10070 -710
24075 27994 -728
17203 24075 -872
3551 17203 -629
24231 3551 -129
26970 24231 -999
18735 26970 -210
20525 18735 -153
1510 20525 -417
18585 1510 -536
14593 18585 -58
13482 14593 -153
9527 13482 -198
23388 9527 -614
14701 23388 -718
18904 14701 -943
6499 18904 -324
19788 6499 -616
432 19788 -312
7436 432 -181
28247 7436 -517
19840 28247 -763
6464 19840 -427
28485 6464 -75
9431 28485 -426
21975 9431 -831
16297 21975 -845
13414 16297 -537
17757 13414 -676
16975 17757 -699
20374 16975 -756
16184 20374 -234
704 16184 -469
19481 704 -56
18559 19481 -353
14839 18559 -780
1970 14839 -158
1046 1970 -974
27925 1046 -741
9580 27925 -146
2506 9580 -287
14957 2506 -441
11929 14957 -222
21329 11929 -86
21126 21329 -73
2900 21126 -698
17372 2900 -40
705 17372 -280
18605 705 -940
20243 18605 -198
22260 20243 -21
5125 22260 -296
18031 5125 -32
4319 18031 -80
26576 4319 -139
12780 26576 -668
21746 12780 -924
2529 21746 -830
9389 2529 -657
6308 9389 -208
1781 6308 -760
2220 1781 -956
19483 2220 -319
19756 19483 -177
23004 19756 -356
15271 23004 -491
13031 15271 -368
19609 13031 -993
3565 19609 -781
18642 3565 -607
18240 18642 -513
20759 18240 -999
2742 20759 -451
3910 2742 -100
5927 3910 -855
25959 5927 -734
29561 25959 -68
826 29561 -239
20147 826 -851
28230 20147 -339
809 28230 -519
17279 809 -204
28520 17279 -989
8399 28520 -588
9344 8399 -1000
11009 9344 -227
22786 11009 -481
10714 22786 -12
5044 10714 -551
27561 5044 -202
26573 27561 -212
24487 26573 -127
20124 24487 -968
4003 20124 -482
21227 4003 -766
6892 21227 -870
7819 6892 -25
3350 7819 -713
4604 3350 -918
17426 4604 -537
19080 17426 -757
10548 19080 -731
3364 10548 -143
8699 3364 -208
1963 8699 -836
17641 1963 -375
5310 17641 -100
7271 5310 -81
27458 7271 -967
22112 27458 -388
8691 22112 -356
16195 8691 -1000
25886 16195 -765
25193 25886 -560
10219 25193 -238
20087 10219 -96
6547 20087 -343
4238 6547 -93
4488 4238 -364
18490 4488 -180
5636 18490 -363
1364 5636 -979
25102 1364 -688
5940 25102 -964
18632 5940 -324
16133 18632 -403
12383 16133 -752
18185 12383 -920
19339 18185 -765
5433 19339 -434
27054 5433 -746
18713 27054 -759
7029 18713 -96
5080 7029 -752
8520 5080 -838
7524 8520 -421
7852 7524 -465
13996 7852 -700
1385 13996 -5
25969 1385 -951
25951 25969 -874
14210 25951 -16
25902 14210 -125
4725 25902 -294
16143 4725 -317
29782 16143 -228
11480 29782 -466
7781 11480 -933
11718 7781 -692
29793 11718 -676
15306 29793 -829
15557 15306 -163
7349 15557 -656
27156 7349 -457
5714 27156 -77
13304 5714 -464
6783 13304 -708
1930 6783 -265
23755 1930 -294
3341 23755 -856
27455 3341 -264
5127 27455 -326
16834 5127 -340
8038 16834 -305
11337 8038 -893
8824 11337 -800
27859 8824 -934
5363 27859 -45
7039 5363 -300
9606 7039 -2
1284 9606 -131
24138 1284 -775
12380 24138 -373
23587 12380 -573
27065 23587 -622
14342 27065 -782
28124 14342 -217
28424 28124 -895
22781 28424 -881
17374 22781 -51
10263 17374 -70
23692 10263 -394
17108 23692 -435
17344 17108 -714
18922 17344 -590
24068 18922 -661
8331 24068 -274
5923 8331 -443
5355 5923 -248
25528 5355 -955
5425 25528 -231
11259 5425 -894
29704 11259 -146
11715 29704 -862
23766 11715 -629
12477 23766 -432
12431 12477 -259
7490 12431 -810
12266 7490 -824
1482 12266 -337
24475 1482 -3
2222 24475 -705
24997 2222 -13
5281 24997 -986
15991 5281 -904
6685 15991 -387
258 6685 -366
18377 258 -872
15740 18377 -135
8227 15740 -281
7487 8227 -202
6752 7487 -241
23224 6752 -215
9334 23224 -774
4596 9334 -711
23409 4596 -969
11261 23409 -725
10754 11261 -181
19071 10754 -151
20872 19071 -20
16194 20872 -623
16875 16194 -242
1077 16875 -300
4472 1077 -242
4316 4472 -435
11381 4316 -240
28294 11381 -284
6445 28294 -932
16849 6445 -860
9743 16849 -134
15388 9743 -27
27853 15388 -617
13194 27853 -336
20157 13194 -729
25933 20157 -932
5604 25933 -159
4558 5604 -154
9695 4558 -432
19648 9695 -237
10551 19648 -731
29352 10551 -216
15240 29352 -835
13146 15240 -286
2765 13146 -64
10788 2765 -413
4832 10788 -224
23605 4832 -936
10544 23605 -520
21867 10544 -93
16204 21867 -803
29042 16204 -861
19925 29042 -156
7200 19925 -531
29259 7200 -308
9737 29259 -292
19267 9737 -491
9670 19267 -859
17262 9670 -462
10324 17262 -954
6699 10324 -668
25556 6699 -606
7463 25556 -772
11167 7463 -424
21310 11167 -284
8887 21310 -529
4263 8887 -259
5960 4263 -839
27508 5960 -872
22840 27508 -597
3438 22840 -333
19760 3438 -244
18633 19760 -448
25068 18633 -237
19301 25068 -803
7479 19301 -804
13916 7479 -688
19809 13916 -274
28304 19809 -801
22898 28304 -54
14101 22898 -950
23389 14101 -358
1969 23389 -878
15435 1969 -996
14890 15435 -346
24667 14890 -987
29109 24667 -451
4323 29109 -896
13953 4323 -994
15273 13953 -242
4471 15273 -720
443 4471 -262
5906 443 -345
21106 5906 -267
28848 21106 -69
16253 28848 -486
7994 16253 -499
20216 7994 -911
6886 20216 -45
6643 6886 -198
24756 6643 -307
2324 24756 -255
4901 2324 -827
26268 4901 -986
14858 26268 -567
5862 14858 -372
14241 5862 -163
1497 14241 -100
11399 1497 -584
6781 11399 -652
1010 6781 -671
29223 1010 -66
14889 29223 -228
21097 14889 -584
11268 21097 -951
17987 11268 -122
6163 17987 -464
29636 6163 -790
25380 29636 -614
1011 25380 -87
14835 1011 -718
4929 14835 -647
1508 4929 -540
4541 1508 -809
118 4541 -971
3386 118 -857
17281 3386 -15
2796 17281 -277
6229 2796 -110
14980 6229 -819
10999 14980 -729
20592 10999 -450
29878 20592 -720
3699 29878 -706
23111 3699 -761
19086 23111 -120
22925 19086 -319
883 22925 -734
13296 883 -154
11407 13296 -263
19829 11407 -65
3863 19829 -492
20319 3863 -652
3504 20319 -867
936 3504 -545
9093 936 -3
6812 9093 -132
25977 6812 -553
15558 25977 -380
20897 15558 -526
18930 20897 -85
29137 18930 -41
1642 29137 -161
15965 1642 -468
29875 15965 -643
10783 29875 -170
1189 10783 -394
17003 1189 -409
3672 17003 -252
16817 3672 -990
8860 16817 -653
29127 8860 -915
17347 29127 -590
1684 17347 -779
25740 1684 -209
19302 25740 -540
27727 19302 -935
18620 27727 -965
28186 18620 -393
26324 28186 -603
26270 26324 -280
9412 26270 -124
28416 9412 -747
18328 28416 -986
9687 18328 -207
18738 9687 -410
27366 18738 -551
4857 27366 -550
18996 4857 -495
11335 18996 -41
2270 11335 -110
16742 2270 -561
21224 16742 -336
4828 21224 -919
6628 4828 -201
28108 6628 -104
1002 28108 -782
3087 1002 -129
20460 3087 -229
13883 20460 -811
829 13883 -299
6613 829 -641
2949 6613 -119
20305 2949 -336
2189 20305 -796
8042 2189 -807
29648 8042 -868
27232 29648 -671
7730 27232 -958
11204 7730 -898
28663 11204 -165
24264 28663 -659
23979 24264 -541
15562 23979 -188
18358 15562 -318
9717 18358 -879
27888 9717 -144
6716 27888 -542
24688 6716 -812
15292 24688 -259
5882 15292 -911
8870 5882 -617
4076 8870 -440
24607 4076 -49
5214 24607 -183
3479 5214 -848
25709 3479 -942
16912 25709 -282
1729 16912 -972
25065 1729 -751
7308 25065 -5
15610 7308 -431
11315 15610 -788
28921 11315 -605
12211 28921 -189
9871 12211 -82
6856 9871 -620
23026 6856 -905
13205 23026 -938
15407 13205 -489
21005 15407 -852
24743 21005 -190
22513 24743 -699
6682 22513 -518
1052 6682 -969
6715 1052 -774
1232 6715 -769
25574 1232 -697
29524 25574 -919
27314 29524 -936
20590 27314 -120
14622 20590 -400
29592 14622 -748
10331 29592 -754
14392 10331 -992
17779 14392 -692
944 17779 -91
17465 944 -709
29079 17465 -946
8288 29079 -972
23821 8288 -725
11104 23821 -771
4690 11104 -713
42 4690 -957
12568 42 -1000
22236 12568 -618
16782 22236 -462
19740 16782 -625
523 19740 -292
2306 523 -414
24464 2306 -426
28401 24464 -243
27105 28401 -523
25093 27105 -937
4444 25093 -514
26881 4444 -660
29576 26881 -325
21111 29576 -570
13581 21111 -700
12198 13581 -521
6679 12198 -405
14618 6679 -623
28481 14618 -189
18194 28481 -343
7701 18194 -102
25578 7701 -898
29351 25578 -695
11523 29351 -979
10345 11523 -403
15715 10345 -45
9767 15715 -923
926 9767 -236
15936 926 -585
19896 15936 -670
23669 19896 -258
874 23669 -861
1629 874 -93
20256 1629 -241
7685 20256 -531
16832 7685 -301
9031 16832 -542
21922 9031 -657
1448 21922 -717
24500 1448 -198
3358 24500 -522
18509 3358 -828
1236 18509 -819
16781 1236 -269
13345 16781 -864
6539 13345 -849
3562 6539 -249
17682 3562 -215
19971 17682 -48
13230 19971 -995
14935 13230 -185
6947 14935 -158
29321 6947 -869
20303 29321 -244
1621 20303 -84
20218 1621 -950
22511 20218 -111
5318 22511 -225
28392 5318 -577
21709 28392 -843
16635 21709 -593
4956 16635 -903
28681 4956 -312
5010 28681 -631
5397 5010 -877
13140 5397 -697
7595 13140 -908
5369 7595 -614
2841 5369 -897
1383 2841 -695
18316 1383 -195
23884 18316 -864
18333 23884 -513
19029 18333 -910
614 19029 -509
11347 614 -465
7938 11347 -178
21133 7938 -19
14853 21133 -158
29401 14853 -426
10580 29401 -482
19066 10580 -501
318 19066 -965
19742 318 -86
12366 19742 -674
29358 12366 -190
12027 29358 -464
17552 12027 -661
27258 17552 -319
28053 27258 -976
19297 28053 -766
29911 19297 -962
10273 29911 -747
7008 10273 -671
26298 7008 -619
14224 26298 -75
28391 14224 -503
10765 28391 -731
9572 10765 -793
10739 9572 -539
6406 10739 -613
28553 6406 -266
19694 28553 -387
13394 19694 -610
24748 13394 -808
713 24748 -592
8902 713 -474
21999 8902 -232
17791 21999 -515
29791 17791 -535
9575 29791 -940
20700 9575 -356
12237 20700 -682
4850 12237 -21
2264 4850 -608
20512 2264 -1000
29081 20512 -403
28984 29081 -880
995 28984 -515
23536 995 -720
9122 23536 -779
18062 9122 -386
24796 18062 -104
18775 24796 -463
2114 18775 -153
7390 2114 -381
10 7390 -530
15830 10 -17
16737 15830 -539
7538 16737 -750
24741 7538 -841
16759 24741 -382
15900 16759 -443
3839 15900 -154
3101 3839 -590
17024 3101 -820
13567 17024 -63
12785 13567 -873
2025 12785 -216
12804 2025 -490
11413 12804 -460
17578 11413 -525
9113 17578 -483
5299 9113 -220
12809 5299 -273
8222 12809 -953
22320 8222 -579
10421 22320 -706
7880 10421 -210
23136 7880 -434
22682 23136 -685
4247 22682 -519
24091 4247 -356
18791 24091 -136
21429 18791 -824
26763 21429 -547
19528 26763 -570
11500 19528 -418
29403 11500 -166
2024 29403 -833
6566 2024 -434
4621 6566 -218
15191 4621 -165
15675 15191 -686
2706 15675 -937
15577 2706 -813
20296 15577 -172
18777 20296 -126
27855 18777 -119
15714 27855 -882
6507 15714 -767
8749 6507 -326
22334 8749 -555
7318 22334 -862
5741 7318 -442
10579 5741 -18
18908 10579 -525
29201 18908 -364
9584 29201 -102
22447 9584 -181
9692 22447 -511
16213 9692 -182
17888 16213 -797
21096 17888 -234
11378 21096 -560
17165 11378 -497
1005 17165 -917
2976 1005 -422
17902 2976 -94
14072 17902 -140
24724 14072 -254
16211 24724 -450
17511 16211 -746
17797 17511 -264
13420 17797 -797
10347 13420 -858
21526 10347 -377
20792 21526 -982
17628 20792 -109
25585 17628 -248
14640 25585 -927
9998 14640 -570
27420 9998 -544
3827 27420 -230
15146 3827 -378
3138 15146 -929
14802 3138 -850
20786 14802 -605
15028 20786 -824
16305 15028 -371
24779 16305 -320
17439 24779 -801
20122 17439 -216
14646 20122 -961
2649 14646 -676
307 2649 -361
6408 307 -785
11630 6408 -870
18420 11630 -528
15052 18420 -392
26184 15052 -782
22877 26184 -654
8141 22877 -828
23248 8141 -814
8663 23248 -453
16341 8663 -536
23956 16341 -224
22452 23956 -476
10986 22452 -306
16268 10986 -299
5387 16268 -912
10625 5387 -922
8447 10625 -319
722 8447 -713
15918 722 -187
9213 15918 -624
15346 9213 -768
3514 15346 -782
13562 3514 -739
15136 13562 -783
20368 15136 -200
2652 20368 -992
20606 2652 -67
5148 20606 -878
3159 5148 -734
3468 3159 -285
26894 3468 -289
18853 26894 -644
17230 18853 -70
11702 17230 -710
16108 11702 -257
28864 16108 -465
23123 28864 -488
17364 23123 -270
14600 17364 -758
19758 14600 -651
4911 19758 -642
22548 4911 -113
13840 22548 -159
14280 13840 -586
4443 14280 -532
1611 4443 -684
16643 1611 -934
3822 16643 -435
13932 3822 -7
16808 13932 -520
8571 16808 -24
3089 8571 -334
29821 3089 -293
10861 29821 -223
14015 10861 -284
27908 14015 -974
9968 27908 -799
21105 9968 -531
20804 21105 -628
16892 20804 -588
8380 16892 -274
7146 8380 -178
8892 7146 -605
6019 8892 -147
3665 6019 -800
16729 3665 -138
5812 16729 -928
3170 5812 -281
14632 3170 -30
5116 14632 -44
27337 5116 -452
2358 27337 -11
4803 2358 -281
11842 4803 -363
4359 11842 -698
28648 4359 -566
5113 28648 -591
11472 5113 -265
6219 11472 -831
11205 6219 -629
634 11205 -351
28708 634 -719
6462 28708 -70
8643 6462 -582
20788 8643 -785
23576 20788 -793
2930 23576 -198
12171 2930 -316
20054 12171 -413
15454 20054 -723
14094 15454 -982
4868 14094 -579
14925 4868 -3
3374 14925 -406
29588 3374 -736
4037 29588 -717
20025 4037 -541
23236 20025 -329
7506 23236 -284
15238 7506 -184
25348 15238 -255
16953 25348 -473
15480 16953 -928
23892 15480 -956
17176 23892 -218
16098 17176 -782
17318 16098 -696
13724 17318 -262
16630 13724 -588
25492 16630 -915
15744 25492 -330
3670 15744 -823
779 3670 -592
8697 779 -700
3285 8697 -567
26101 3285 -297
11088 26101 -877
25395 11088 -14
18772 25395 -497
29409 18772 -799
28991 29409 -712
28272 28991 -592
8374 28272 -559
6457 8374 -899
8786 6457 -121
11790 8786 -180
18784 11790 -794
10667 18784 -452
11026 10667 -207
13637 11026 -820
10122 13637 -990
29647 10122 -150
22213 29647 -275
8744 22213 -332
10155 8744 -736
23869 10155 -336
21258 23869 -181
17859 21258 -996
9020 17859 -930
12670 9020 -155
9616 12670 -817
9700 9616 -714
17257 9700 -1000
13691 17257 -192
5967 13691 -313
26096 5967 -914
23816 26096 -904
6044 23816 -40
6919 6044 -160
13551 6919 -613
18081 13551 -36
3800 18081 -665
12116 3800 -17
17409 12116 -523
23325 17409 -712
18564 23325 -227
10139 18564 -92
5781 10139 -449
25721 5781 -266
27106 25721 -303
16454 27106 -357
21100 16454 -506
17588 21100 -469
24565 17588 -90
26860 24565 -466
21176 26860 -837
20416 21176 -36
20742 20416 -549
8704 20742 -83
10993 8704 -914
21911 10993 -328
3118 21911 -430
13274 3118 -608
17953 13274 -485
23799 17953 -944
878 23799 -162
25437 878 -282
6640 25437 -166
27737 6640 -700
24755 27737 -537
28755 24755 -258
28275 28755 -63
19290 28275 -976
21101 19290 -704
18119 21101 -993
3398 18119 -796
8672 3398 -785
5284 8672 -949
1754 5284 -877
8984 1754 -144
26425 8984 -945
7169 26425 -701
16210 7169 -663
2684 16210 -875
18213 2684 -531
4467 18213 -782
19822 4467 -165
1571 19822 -181
18248 1571 -758
3528 18248 -548
24355 3528 -643
1706 24355 -346
15429 1706 -345
18045 15429 -901
15866 18045 -88
17259 15866 -492
2631 17259 -644
3156 2631 -475
3719 3156 -379
3799 3719 -163
10234 3799 -25
29525 10234 -685
15921 29525 -291
20725 15921 -275
14754 20725 -853
21365 14754 -493
6198 21365 -719
13974 6198 -745
28676 13974 -505
27354 28676 -80
14756 27354 -930
16644 14756 -398
24101 16644 -391
1634 24101 -400
20401 1634 -981
17028 20401 -776
15907 17028 -974
3282 15907 -241
18023 3282 -42
3085 18023 -300
20044 3085 -204
6096 20044 -533
6285 6096 -765
26610 6285 -228
27133 26610 -822
4784 27133 -553
29943 4784 -578
23442 29943 -280
20476 23442 -346
24185 20476 -893
8303 24185 -364
9681 8303 -126
1833 9681 -104
1114 1833 -780
16406 1114 -875
8753 16406 -442
28741 8753 -202
18162 28741 -928
28574 18162 -155
17935 28574 -836
16180 17935 -361
10293 16180 -339
22874 10293 -741
17484 22874 -629
9072 17484 -75
16815 9072 -702
20622 16815 -975
6361 20622 -648
25704 6361 -750
19988 25704 -114
8394 19988 -195
2875 8394 -337
16728 2875 -215
13339 16728 -792
4940 13339 -465
20835 4940 -15
24111 20835 -55
7095 24111 -770
17879 7095 -196
28469 17879 -64
19569 28469 -371
726 19569 -958
1121 726 -646
24719 1121 -713
7126 24719 -152
8108 7126 -822
7213 8108 -426
29368 7213 -195
12838 29368 -400
7045 12838 -385
26934 7045 -374
16111 26934 -589
15726 16111 -225
27641 15726 -544
9792 27641 -293
74 9792 -157
6069 74 -238
18671 6069 -928
7710 18671 -30
21427 7710 -292
17901 21427 -269
2368 17901 -915
28261 2368 -287
27688 28261 -948
24260 27688 -470
16580 24260 -861
28890 16580 -640
21189 28890 -827
8650 21189 -564
1788 8650 -408
20371 1788 -560
19470 20371 -341
29225 19470 -646
15984 29225 -535
14285 15984 -743
29961 14285 -404
19102 29961 -306
14232 19102 -443
14508 14232 -89
20949 14508 -911
2296 20949 -431
8635 2296 -328
26435 8635 -862
11213 26435 -955
4011 11213 -192
10259 4011 -517
5472 10259 -834
13973 5472 -813
26958 13973 -424
16913 26958 -414
29035 16913 -337
800 29035 -635
