15000 120000
12275 12293 41
3949 14318 220
8391 14964 430
4301 2135 604
4127 878 89
9173 2797 457
691 9231 222
8091 14256 590
11403 92 55
8160 12941 891
7487 5126 684
2727 10796 964
1696 7564 629
14774 983 577
11008 13024 692
5266 11741 503
12500 3000 243
49 6126 147
3078 4114 386
12159 1554 16
3046 13316 429
3565 6426 964
1421 14654 840
4612 6563 899
11685 7991 383
10149 4494 754
1902 1278 849
6182 1705 328
2650 13173 262
10689 8971 817
9526 6227 550
12281 31 890
4533 7450 989
2070 13635 358
564 4589 358
14999 413 520
8837 4646 994
3311 13274 526
1464 13326 353
3502 2852 737
7066 10910 554
7947 13579 471
12986 12111 692
11102 774 17
7264 1607 366
14910 9250 999
2216 929 261
1411 2659 854
12860 11998 866
4371 4560 994
6476 10851 -5
10314 10286 933
3126 3530 920
14184 11343 19
14196 4506 53
6176 923 235
7773 5675 510
9193 4082 533
13252 1035 653
6354 14560 689
7077 11957 -1
8892 6280 137
2125 3087 659
1988 2628 501
11180 10725 600
7704 13818 949
12627 8509 126
4593 7446 918
3351 9050 232
12301 5345 49
13036 2219 682
13698 6906 66
55 4261 935
9547 11455 584
13881 7529 458
12639 9953 267
3910 7591 416
11531 3217 175
12429 5484 373
905 7800 443
2668 3599 227
5643 8906 915
11866 11959 948
7896 12598 396
5987 1530 816
13710 2904 212
13457 3778 992
2764 1011 551
2705 2336 28
1333 12583 294
7936 2731 121
10404 12532 257
11666 9071 584
944 8749 595
3084 1951 433
8324 14623 365
14755 6991 642
1669 5357 428
13750 2292 207
6798 1702 995
3999 1924 847
5406 8840 911
4990 9371 333
11593 3253 977
7950 10452 657
8345 14610 400
14180 10003 973
9240 6524 850
14846 7155 435
12287 6408 623
6182 13973 668
14903 272 711
3659 14619 936
1431 8553 25
11614 11369 467
11698 8336 928
9140 8624 495
7913 8410 655
10653 9427 238
8423 1274 33
9595 10940 186
11518 12984 882
5106 6095 173
10063 3530 144
14867 2824 384
12929 6187 571
7175 12232 393
7019 14335 124
10018 10404 361
1035 13929 872
4580 4421 561
7978 1552 425
11917 8403 915
11580 4177 47
4007 4490 250
1545 8831 490
6879 11002 739
13796 12807 4
11504 13642 585
2112 8236 941
7218 12283 11
3168 1744 837
9639 8116 159
13031 1815 196
9056 3283 191
4884 12974 905
5105 5461 458
14350 7140 71
14259 7214 331
13443 83 517
12494 13073 772
14974 14335 39
9923 13520 394
584 479 244
8128 1659 529
5462 8450 22
11602 12790 84
10361 13435 207
5226 10627 385
401 1269 528
6363 13288 267
2114 3715 439
1889 3886 984
4651 3307 348
6086 1839 681
6815 326 939
7749 8091 858
3543 10582 987
11897 9572 758
5921 1098 922
8370 7804 233
1263 12449 188
12265 13936 998
5002 999 680
6667 12760 622
9094 570 766
3861 2756 973
10025 416 873
7467 2273 511
14983 6998 805
5861 12107 648
5217 83 794
14535 3721 36
2561 6874 459
9366 11095 445
11132 2093 760
7849 14491 305
6156 4020 95
11348 8306 -3
6622 167 962
932 128 112
6758 1338 197
9612 4861 488
5464 13299 190
13271 529 166
8251 932 230
13652 3153 596
1244 14710 245
5972 2221 473
14650 4785 870
4915 9510 104
4509 11997 117
7910 7277 392
12276 1813 998
2601 12704 311
12696 4760 637
981 11435 246
2125 12440 612
156 10080 866
3389 12864 513
8189 7696 595
14148 222 534
13391 7660 966
8498 11163 809
7175 9199 655
11695 11713 10
14243 12654 266
6279 14813 818
4218 3157 358
4609 9240 139
8666 3395 331
11215 14572 262
3533 12341 877
10705 13069 658
3849 7863 159
13980 5234 718
6610 10444 877
4188 4635 343
713 6666 357
3325 11320 806
13613 976 599
3393 9743 960
13339 7027 834
13039 1981 759
2237 12264 337
10080 11085 529
1211 3621 578
14244 10500 794
14417 11997 633
4064 9307 344
13550 1794 539
5483 14673 454
14095 302 609
12351 1352 366
12143 9175 746
3954 7828 204
821 10668 586
12593 13817 938
7981 6598 187
11078 6082 817
8094 8515 725
8253 11050 316
11983 10701 919
751 14146 201
10613 12097 91
2940 14128 342
354 8003 924
1619 13657 257
1610 7405 266
10863 4686 44
8260 14955 913
11533 13170 209
14071 4153 754
10125 415 259
8968 1131 891
10381 9653 914
11126 8 835
14764 13136 553
13339 6180 117
6084 3357 62
4878 14304 272
4116 8424 924
6882 14904 84
8517 8645 767
7084 10000 215
4358 8680 458
4431 13285 699
4643 7092 944
314 8542 832
3105 5767 270
113 13318 666
3330 5359 404
13212 7758 336
12305 1612 438
10510 9233 912
4022 29 827
1456 9656 215
1189 8722 789
4974 5910 813
8629 4158 308
13838 13443 250
14838 1213 188
637 43 742
3602 8085 515
9312 10435 27
10361 9195 886
3944 11225 47
3683 9689 696
8530 12545 897
10282 13543 794
6112 5203 305
12589 4050 416
11679 3581 765
8708 14553 840
1933 10469 119
3076 575 290
1017 13490 818
8797 6534 619
3468 13500 298
3404 326 489
10236 6720 142
9934 4034 91
14228 14176 -4
12862 350 576
8329 1235 931
2415 2837 976
2627 12525 675
2276 13618 38
7665 3914 899
4415 203 346
8380 1636 611
87 4635 388
10882 5530 46
12848 13273 265
13094 1815 135
5360 5383 949
6353 10274 748
1269 9819 840
9161 5203 886
7241 1395 256
13265 5873 362
14623 5742 386
14048 6100 463
14805 5649 524
4094 4091 783
12541 5904 877
7869 14567 248
10988 3549 786
12997 13836 869
12864 2711 218
14840 1579 213
11202 4015 247
9796 1399 98
14610 11702 488
14013 12639 400
14027 9849 503
13966 14642 678
13161 14306 603
7186 9138 -1
13971 1676 864
1048 5844 26
12654 10670 268
7759 6218 809
8397 14464 353
12480 12486 720
13889 3685 760
8430 3115 472
3055 7464 472
14288 14231 945
2701 13720 974
4354 12453 87
9955 13457 137
2882 2657 548
13629 4463 172
7729 11643 312
5783 8122 105
6486 9114 364
3497 12315 555
11498 4012 387
5148 7428 603
13461 11346 689
8941 6050 557
322 1925 599
1235 12395 156
4750 3679 468
12494 5264 925
6968 917 342
12437 13443 533
5339 14671 958
3439 1072 590
5809 2681 674
5097 3528 5
4097 12167 811
10076 8493 255
935 6333 712
11375 13281 321
9441 4633 764
10839 3376 127
7293 5484 263
3115 6232 217
14972 84 36
738 2388 732
6008 2799 48
1725 10380 214
5741 4453 308
8117 3098 921
2519 5567 330
3232 3366 49
5938 7100 403
12167 3582 202
3822 5137 355
7419 2472 220
10729 11489 319
8277 12596 937
2028 946 133
8280 14460 843
716 5923 182
6092 9415 28
769 13303 109
5613 6545 57
11351 11799 312
11420 5948 324
429 13128 634
5525 9578 694
10808 747 30
4072 1691 607
10371 1593 301
1016 6321 101
565 7988 820
6912 14771 133
413 1666 595
13396 8531 475
8742 801 204
10490 8109 -9
14325 8312 403
5112 12611 295
12420 2095 695
5106 10617 571
12370 13494 600
4509 6956 501
1201 10914 99
14914 9821 223
12122 6824 56
8977 4782 403
12942 6065 487
3076 11208 208
6395 11458 939
8077 12677 247
10770 8910 676
7797 3956 153
9723 10321 950
8736 5735 945
14069 721 898
4923 2450 267
1303 14246 168
13005 3788 192
3504 6469 648
10195 10620 892
1516 14735 219
11202 7430 587
9714 13658 447
11724 11362 41
7719 9632 699
7678 3332 822
13460 2178 453
13103 14995 905
5482 988 836
9495 4388 781
5378 357 466
13315 11758 42
13526 2134 262
7119 8825 459
12514 3811 999
1513 7439 228
8329 11535 797
2572 14463 711
10493 4359 979
14212 2508 65
2172 13908 632
2095 12142 398
13166 7974 774
13387 14790 479
13250 1480 642
6220 6339 556
13862 8503 586
7398 7287 652
14032 7376 923
1251 5882 -4
7803 14777 619
9081 9062 517
12649 6751 902
7679 3761 40
14584 11181 95
1112 5401 124
6309 10366 968
14857 6474 632
1078 12915 249
12224 367 94
10628 525 97
11501 7856 214
4181 2771 693
4984 7359 608
10439 9944 638
4129 4217 866
1756 2512 146
1940 3986 254
7627 232 991
9471 13810 909
409 10973 941
11894 4732 975
218 11744 856
430 1940 332
656 13094 98
13026 14039 360
11430 6157 738
1936 5873 424
13498 11892 354
13668 3798 365
2913 13981 385
10484 4717 354
14692 2390 706
2946 10 243
13305 5552 769
13355 9200 810
498 13292 1
4965 7181 809
12578 7519 1
11806 8131 103
5777 14245 220
12391 14264 491
1522 12970 467
10688 7804 667
4914 1284 405
13006 11911 843
7701 9211 871
12606 3693 -4
9950 2094 34
4364 12178 731
1580 11497 501
11210 8406 34
10926 11394 547
7892 14329 733
1999 6278 930
13107 3436 769
1448 10227 126
6520 3708 57
10341 11068 773
8451 7413 114
13285 12528 702
2400 7666 958
7401 844 973
7295 4917 469
13022 10873 371
10889 6345 71
9766 5732 839
11036 11270 91
1818 5935 208
13559 12 376
1299 8292 71
2055 12021 516
4343 11278 534
9273 5528 978
2704 809 544
6141 505 380
8208 10937 928
14533 1801 172
5880 8129 229
10140 6141 56
3383 2597 924
14101 10573 632
5450 10296 744
2914 11808 425
12285 5074 703
6565 2680 89
8183 5906 45
10778 4469 371
7130 11921 856
3206 7696 99
1512 6586 592
1183 10514 207
14612 3017 595
9856 1433 144
734 3544 955
7880 4019 295
9910 3185 684
8815 11059 246
3756 10138 820
8602 4432 653
5249 9002 732
14907 14177 581
13119 8396 256
11968 8528 284
4846 539 392
3479 8463 107
11142 12656 325
2667 925 682
6044 12008 232
8979 11477 214
13387 14857 747
2458 6865 259
11537 13152 427
4263 11313 961
14273 4627 759
2626 10566 511
6422 8271 694
1395 14371 698
6060 9744 741
9842 7256 139
634 6633 308
857 888 989
6453 12829 82
9499 1216 598
4409 8781 556
13874 13795 824
11009 11640 496
7619 5123 608
4195 6240 887
226 6555 795
6720 13652 621
13815 13059 231
8131 11051 243
14160 9518 969
5325 12752 775
7716 6840 794
243 7115 646
5198 11583 654
10888 9637 628
6104 13888 296
4698 4507 616
5829 13553 133
8736 10743 645
3710 3309 143
5785 8004 140
4801 9923 736
1890 269 646
8094 9669 299
11750 9877 984
2730 7856 22
7604 12868 41
13150 157 199
2009 743 105
14293 6164 441
5948 4745 121
4048 14473 852
10208 1983 645
8074 2852 86
2850 11271 650
10529 159 846
4745 7981 509
7581 2666 78
14387 12021 192
884 11499 352
2660 8206 67
14787 799 808
13208 3256 269
14693 3769 378
6432 11198 47
6990 5817 200
38 4282 694
5452 7830 46
9984 11052 251
874 14361 447
13928 6076 847
7483 8873 881
9712 1134 953
4683 7971 527
9603 878 728
10582 8154 409
908 5761 854
11959 3949 348
5339 13534 450
13079 14683 570
7567 2313 353
171 7166 856
2986 11634 146
13149 11148 256
7672 13158 796
6158 148 228
5078 5261 315
737 55 541
10421 12041 799
9996 14489 92
1934 2738 815
11919 7228 725
3263 1116 758
10124 8391 598
12145 8142 532
6853 14001 578
14835 11665 316
10771 8405 601
8017 6862 758
14730 8876 778
211 2057 841
2630 7905 668
13391 7330 577
10803 12933 809
14443 3174 223
3773 4394 710
10234 13797 378
6195 3150 918
7955 4747 533
11730 14313 308
3916 13408 566
6053 11068 243
12948 5721 946
5911 3317 458
10406 1760 460
1885 13846 112
8367 10553 591
8647 2925 744
4180 7935 682
7113 14047 162
11167 1924 67
14500 12084 895
14980 14144 68
6496 3290 478
5277 10474 156
8797 3211 443
8028 14239 497
5126 11971 706
1571 12732 469
1992 2080 86
10017 5866 940
13939 1656 358
4098 9437 772
6174 4673 95
13416 3284 570
2904 13321 107
7257 2726 704
11763 10502 760
11071 14410 178
5812 5330 563
8538 11938 584
8827 4001 736
12752 3189 931
14171 1580 653
9862 11240 145
9621 5835 857
2125 13596 97
4110 6363 758
13772 9420 592
9757 10718 538
5907 13242 474
9752 3613 408
8767 1659 414
13686 13713 641
11534 10210 988
14511 14416 583
5543 14678 845
6739 9024 828
10431 8705 251
7996 371 666
14660 5891 976
7848 859 346
3240 1589 158
416 6000 280
4819 13120 195
1666 5942 653
6393 7352 601
3679 14468 316
5630 4761 876
10308 704 724
3487 7296 839
5630 2172 40
10849 11039 979
11466 4971 562
7183 274 666
2496 7407 846
9372 6662 78
8117 9358 439
1846 9030 547
265 13293 588
1661 10326 362
95 14657 205
727 10104 815
2751 141 236
12311 10075 977
10302 1655 855
3551 10647 880
8874 11133 158
155 4799 416
10831 6332 911
4676 44 813
13949 654 401
3983 14673 350
4965 335 514
155 632 55
7663 14082 130
11817 4386 450
11289 904 653
2103 10152 475
2910 6340 914
10163 3997 220
14888 2556 245
9661 13622 127
6953 8649 835
6111 6167 417
7189 7946 89
2942 12018 307
10290 7260 289
6393 3309 905
10458 2960 598
13650 372 700
5673 6479 265
764 11927 754
8534 1440 15
2984 2072 717
5747 9815 697
7651 2027 343
3062 3240 881
2028 13644 396
4570 14426 473
8040 3773 741
8223 17 28
9551 4245 829
4781 9342 664
9832 12763 988
1945 13682 300
8036 9731 802
2466 1133 993
9294 11162 983
11973 4156 610
8159 12001 323
3656 13026 106
8262 9622 548
12029 8164 312
6842 12812 80
7456 1048 175
11632 1168 92
2241 1985 664
4328 3948 450
5441 11943 433
10348 13145 705
699 925 907
2419 11085 606
4743 14032 401
11146 4164 978
8679 1833 22
12677 14899 606
5723 14968 331
1766 11473 639
3185 8076 253
555 5626 684
1477 236 305
4226 13627 22
7795 390 482
8377 4588 19
7903 12430 99
13401 7985 946
13645 8358 319
11478 2990 61
10043 4787 74
10691 2648 279
7794 6415 805
5290 10223 898
7789 13620 536
10504 14905 646
5746 78 228
9802 2973 661
13454 883 740
11941 9774 297
8058 3791 445
1404 9891 746
9696 2022 878
5802 14927 689
13257 316 502
11556 4647 392
7722 5800 824
11102 14823 251
12740 9778 935
10213 2312 990
3697 14260 172
9527 10011 854
5713 10156 784
13587 9836 105
14546 5431 816
70 14598 753
3564 8696 304
8904 14232 342
14589 5925 209
12253 1398 458
14717 13052 796
1113 12544 726
11392 12583 404
14857 7022 -5
863 11307 492
9879 10282 16
273 7901 499
3906 847 952
1666 7120 104
8187 3555 813
1133 13653 299
1580 4251 484
11759 10482 277
4727 5698 65
10571 200 481
8790 5298 843
7476 3388 253
4791 3454 451
11483 1338 188
2569 6780 856
5785 10403 117
5646 14697 56
9276 4138 792
13221 3663 518
14417 669 674
7867 5528 384
13525 8066 464
9513 5582 300
7506 7987 406
1850 12198 640
13150 2031 73
6062 11186 339
13359 6689 419
9059 10002 53
14266 1913 301
1604 5389 40
8952 14215 357
9606 5785 982
6559 8001 307
892 13384 88
2061 10779 387
1583 1362 840
13355 9747 234
14661 8954 284
650 285 121
1550 5466 686
13989 3340 131
4673 5423 760
6428 9073 -2
2259 13324 587
13704 12666 852
13053 8649 847
11683 6112 566
656 1377 392
7458 3250 88
322 1180 746
10115 5413 184
2768 13306 301
9328 3190 509
7285 9562 345
3644 7161 389
11153 10899 896
11707 928 732
7624 6308 885
6783 14403 562
3854 11102 995
6268 6031 493
3818 3133 414
7525 5366 380
3623 8912 596
6537 14847 338
4214 7917 338
14368 8922 782
13971 7431 600
7426 9750 759
9266 14075 893
13324 7116 31
11052 10877 902
4370 4460 397
8080 1799 62
1638 465 699
254 10731 170
9279 12396 695
14190 13901 212
10593 10436 828
1472 14278 784
8538 5608 255
4963 253 375
2279 12739 171
4126 11192 421
5584 7738 224
13001 10388 646
12354 5485 57
3663 14062 954
8590 2842 412
4117 7895 7
13028 11523 933
8823 5793 668
2738 10408 197
11834 12691 594
4273 10358 232
1971 2715 254
734 14369 809
4439 9260 362
11120 5450 736
4829 3751 162
14580 11574 721
12558 13530 668
4208 11642 78
3862 14007 930
2977 1186 272
12245 12920 953
8629 9113 307
1384 14313 556
14702 3294 604
5533 4235 709
3406 14987 495
6400 13155 662
14881 6184 312
2063 13681 426
14729 14791 410
12167 5575 208
13540 5165 287
7919 3914 682
10880 6088 748
14583 14190 189
7189 7876 108
14625 4111 840
10417 6172 319
0 14101 505
724 5606 118
6178 2099 37
6695 13662 956
61 4120 641
2604 5515 124
4716 8226 736
6601 14702 825
6870 5733 697
11568 9280 23
10309 1136 920
10573 13113 201
13197 10118 895
12893 4104 985
10949 11829 57
5854 630 464
7500 13260 738
1407 4570 953
6310 2045 977
14593 5914 197
12838 11862 904
3655 9545 354
13274 5126 218
3635 14871 350
1009 7424 863
8240 3756 116
10420 7028 727
14423 6694 206
7167 373 246
6436 4718 121
10225 3257 579
3345 14365 241
1613 5157 543
9757 13912 728
6872 12601 572
13959 10474 807
1614 11369 138
11578 2936 803
788 6444 52
550 2698 384
11773 1272 187
2084 6601 194
7378 631 555
11325 9160 354
9053 5839 783
4038 10287 941
7239 5741 506
13717 2369 362
1384 10466 617
6941 1043 649
2466 12139 372
7488 556 186
13393 10321 842
7629 13167 615
8957 747 845
5771 9464 577
4323 8147 500
13875 11321 29
1298 2022 211
8141 12438 628
3394 9051 122
10299 2464 797
232 10354 737
9493 8699 529
10856 2113 697
216 10018 766
10051 14250 20
12107 8939 422
8087 9280 924
4298 7526 903
1971 286 801
9691 10857 802
14502 238 318
5002 752 920
6640 7487 918
9751 6025 410
964 14583 682
3629 9823 42
2788 11891 472
664 12030 321
853 14117 541
14816 13342 955
3766 6699 233
4895 1282 132
11087 3662 337
2580 2800 927
5269 5333 678
4822 8929 -10
7697 10981 216
13487 7138 -8
4555 12586 759
7555 11445 93
5167 5744 442
13325 7018 717
13034 12552 -2
6168 12173 762
3082 4110 94
11042 7718 703
12593 8072 229
10033 500 217
5096 13167 618
2512 753 947
377 721 786
3569 1684 103
13113 14534 799
9542 11900 577
1189 13223 457
8254 5273 492
5296 4484 396
4026 6534 375
13583 1613 50
4518 1391 330
12308 13545 206
358 10787 956
14116 2460 254
10432 12038 194
9188 10019 466
1721 9351 754
865 2197 441
8355 6125 693
2037 3937 450
7467 8442 678
6024 11680 234
9198 5439 872
10700 8370 967
11001 13373 480
9328 11858 768
1237 130 606
7221 814 280
13855 6762 670
14830 6327 314
557 8009 22
5484 14677 867
418 12369 697
10400 7502 82
10934 1848 981
11218 7504 240
13481 8309 995
8607 1813 713
10104 12973 593
3272 9353 942
216 10152 410
13218 1833 312
11085 1386 995
4549 8941 825
12653 10346 961
1624 5701 306
5306 13151 858
812 8626 663
12049 12596 108
12485 3332 916
5077 12893 3
12364 7156 263
11686 6539 197
13473 11652 82
10616 12285 331
8877 9320 821
1285 9225 695
1555 9405 56
11196 5308 369
7429 8972 971
11098 7762 696
9307 2691 113
11771 10656 113
3007 4100 468
2168 2901 270
517 6733 295
14462 1037 449
5102 10798 575
5664 5997 824
10293 2985 663
988 230 879
14245 2622 941
12492 2369 429
1128 267 259
7841 5654 867
12436 8790 51
2379 5586 605
5651 10391 503
2404 9958 724
10536 12707 831
13229 14156 114
10451 4907 69
2072 5570 522
12853 979 254
9393 5593 331
1325 3794 740
14570 7352 348
14436 9754 878
11544 11936 718
3933 2946 463
2164 8480 415
7492 11090 221
5612 14049 889
5298 5437 977
8007 14433 75
5492 14018 785
4093 14190 879
7111 2045 253
8051 7745 463
11386 14389 343
1140 8844 376
7769 6994 482
2245 3978 181
6870 3641 29
13849 4384 721
1274 6516 543
1881 4563 254
9991 3139 34
12406 1699 337
11172 10582 97
13259 14697 386
10850 6624 918
6805 11291 519
10700 3497 556
14618 10433 66
9932 13174 477
2735 13473 383
12493 6631 667
2188 9763 745
10604 4364 720
12443 11700 600
13270 2196 723
8708 794 591
11359 13401 475
779 515 104
3484 9323 325
9561 3100 367
9176 11790 876
4174 2145 510
10434 4653 351
14959 14351 98
14072 10305 205
10912 2080 742
9161 7155 41
11124 11091 843
7101 2426 449
4518 8289 241
10601 14752 660
7461 9202 66
13121 2824 588
8021 11961 199
10878 12252 864
12479 8130 472
10410 13228 345
3471 10574 967
11981 9519 524
11047 1226 116
6091 3360 801
3503 14028 514
2062 6162 780
3957 9069 525
9901 2639 306
3574 4757 156
7790 10869 211
4712 14797 156
6973 5554 881
5916 1851 370
2656 5926 630
8039 9099 449
23 739 744
2391 12623 771
4598 11834 413
6680 12856 703
14552 4852 8
7329 8389 43
2367 13468 108
4820 8289 669
935 3619 444
13193 3739 643
4907 6379 576
970 6242 149
3161 14306 933
1540 12903 692
13382 10575 545
7517 4458 553
3941 6514 339
3516 7413 132
209 4430 258
5713 3652 272
10759 14153 776
5321 13647 416
1159 12202 769
8050 11134 499
8318 12345 770
11369 6346 106
9507 10158 504
9402 7452 875
12411 323 600
2193 6890 466
12751 8698 690
9731 6752 106
10092 9119 192
10063 7223 97
7764 6260 846
6414 11869 558
1459 11137 350
10219 12499 529
7802 8608 337
11886 994 732
5122 213 786
5928 4706 619
14518 45 868
3058 1423 762
14585 11136 584
13850 14714 429
7038 3 285
8961 6618 344
1257 5295 805
4546 10091 37
14039 12296 452
2900 5294 551
2264 9691 621
13516 5831 177
11911 4931 164
1070 4331 537
8148 4569 411
11744 5861 966
13068 9365 466
4595 3715 358
6388 8274 778
10859 3654 31
2533 8961 428
8244 7726 846
8145 8252 659
14404 106 924
8784 10118 685
12271 2259 793
4135 8824 387
2946 12186 433
6768 6472 277
13389 14827 128
4338 8200 436
886 6218 682
12363 1037 301
12116 3220 480
9669 7238 626
8630 1484 777
12096 8746 928
2920 5212 654
9153 12328 177
11001 4151 339
4541 12662 375
4823 13759 888
9470 3315 228
1593 14144 819
7272 3416 333
14524 4314 886
11005 9317 425
3910 7331 47
14491 12528 251
6685 3015 44
11342 6228 590
12778 9964 317
7687 12230 867
6570 509 636
5587 5344 383
9641 8390 937
13186 9389 957
63 566 323
9568 535 677
9989 9708 318
13170 4193 806
3678 9908 313
14355 3697 603
7733 9465 163
4163 11357 107
1890 5813 -9
11236 10658 180
2576 6445 85
4334 2106 320
14482 12958 753
10232 1702 587
4096 2845 211
8960 14969 471
1418 3694 594
4222 1550 215
13556 5751 658
3513 2899 303
5911 10575 89
11343 8218 72
3488 5216 338
1430 8064 813
3306 5727 922
1856 11473 547
11977 6070 791
6016 6888 400
12596 13757 116
13181 1380 2
1814 7564 970
10240 2534 930
12744 67 443
6068 1271 924
7669 1527 619
6239 6858 594
12948 6099 408
13001 10986 636
611 3485 136
7550 3203 779
4581 14869 538
6438 395 678
5700 11818 949
13943 2689 606
3116 6809 968
36 4515 297
11111 12161 159
7935 6331 28
8084 6605 669
711 9961 685
8083 9160 765
7107 7291 73
7919 7310 841
13118 8677 769
6809 10881 999
13426 10932 517
5734 13846 309
7554 7735 886
8435 10436 350
2623 7634 613
1062 3217 159
606 10045 749
8996 9328 200
106 10506 772
13554 2606 821
3877 6284 181
12210 7161 12
8722 8243 750
5173 3130 971
1538 12061 476
2146 6268 455
14982 986 831
12598 14610 730
9702 5059 995
12962 9313 867
5836 8266 941
3677 4616 -5
4689 14575 604
11443 8619 981
1355 6666 708
11891 9013 458
6182 8470 289
2814 7745 243
14836 10680 528
1071 1634 296
12271 6853 832
6270 14771 955
8007 3546 701
5651 3650 228
3742 10375 638
3648 778 373
14634 9802 592
2876 8362 273
1403 5496 776
3094 2635 400
4820 2214 438
2747 9146 6
8225 10962 343
3646 5209 492
746 9340 131
12643 14515 547
1497 456 527
4953 8312 535
2713 11717 613
353 14040 689
9669 7313 748
7593 9575 428
10448 10040 861
12498 334 251
10211 13744 909
7578 9802 245
3745 1165 496
4190 6779 689
3830 12968 438
990 6951 532
9938 9217 759
7753 2387 61
994 6866 307
11583 3509 697
2286 3414 877
10962 13461 325
13339 9039 689
13883 12723 917
751 4201 222
11319 12073 479
1083 12276 422
10596 4755 616
3015 9931 369
7164 11915 842
10 11173 805
13453 13370 925
13419 6353 244
7405 10653 33
3710 6399 265
13757 12199 195
11083 14176 275
3124 3887 992
8621 950 947
4181 6944 228
14379 11445 577
1561 3378 59
318 6650 677
11301 2568 191
1352 7328 688
13023 11611 719
9162 4946 863
1570 4619 60
4342 14504 607
6981 14513 594
7977 11279 353
1317 568 746
4049 10679 162
11209 1889 711
3182 6003 840
1568 12715 36
988 14886 302
2820 3077 227
4098 6244 330
9503 8722 152
6046 10182 778
8026 4080 219
11619 13828 771
885 12311 1
11138 8459 799
13502 3205 976
8486 2104 969
415 9744 500
2532 13119 414
8811 5895 952
6018 10737 889
12092 14119 364
9934 12914 494
7007 14053 717
10930 4667 400
5369 1422 639
1924 2545 240
1938 13948 663
9567 3523 543
2145 7261 84
1542 7063 276
2494 13089 563
5274 5295 763
1275 12741 7
12431 14505 886
4213 2017 505
9251 12475 220
3063 5735 287
3896 6256 739
3839 14632 595
6845 2032 434
9201 7698 587
987 14539 285
3805 13958 371
4164 12530 886
9007 14536 586
4776 4852 137
2176 11959 578
9784 7488 398
2492 11452 341
10698 11769 468
14032 14304 596
2466 10302 595
1554 1772 693
12747 14114 600
3117 10703 390
11403 1863 271
8133 1158 855
3539 5583 750
7404 3117 538
14230 443 495
956 1731 980
6285 6326 432
8355 11857 767
3139 7066 811
11014 3660 238
4068 7257 695
7995 901 556
12853 11737 798
783 5076 709
12514 409 767
3685 11159 245
12740 5308 935
873 13550 165
5510 8004 204
7789 3760 1
9266 10602 862
4701 12803 281
9178 14773 666
14598 8392 714
13499 9167 237
7829 8235 110
1839 13343 140
5685 14796 547
7233 13362 94
8991 6002 536
8691 535 96
8162 2819 160
12504 1188 201
12680 509 495
14569 5886 669
4429 7658 120
11159 10130 635
4453 13617 62
2324 13514 851
10224 6303 807
11106 3931 160
141 13964 492
6844 11462 982
3733 2590 251
14074 7083 899
7981 8381 269
1033 2919 298
13904 11978 810
11715 8474 260
5041 1406 925
1344 8371 866
672 10594 359
4751 5401 557
4759 3092 670
8227 11725 554
11666 5913 926
8001 8619 416
3009 12285 825
4052 3401 388
11207 2983 596
2487 4257 936
6784 4721 25
14999 4879 857
11587 4029 994
11154 5117 259
4517 10039 330
7449 963 793
6489 11902 3
8858 3755 116
1270 5912 846
8863 12105 966
14249 5037 461
4384 12213 678
6392 13096 985
2504 8558 119
12322 1189 504
2116 1061 964
11655 13102 232
6309 7713 395
1627 5008 472
745 8681 242
9139 6459 198
13469 13289 112
4428 10201 898
13553 14294 63
13515 877 236
219 9630 546
7442 13727 371
9209 11386 645
3488 1978 761
12873 1698 100
6943 5592 100
10661 10442 14
2954 10661 452
6979 9544 913
2656 7720 742
8137 8048 347
12638 7569 521
11072 10160 232
5682 12304 174
11052 4055 584
6136 2014 100
3006 6180 836
12649 157 303
10766 14926 842
3660 8413 884
6380 1820 240
3042 8516 980
3165 11066 760
6675 14798 758
2893 5859 490
14743 12086 695
4512 11239 672
4940 8619 590
341 14998 812
9551 14186 151
7590 13290 500
3650 7218 830
5462 7154 273
5035 9679 861
7557 5024 665
13968 9108 192
7435 5927 622
2990 12184 306
9818 2877 586
8039 681 226
7910 8918 216
9060 8498 712
13916 11007 416
1582 7853 853
3408 10360 76
13238 14939 193
8350 13094 988
9956 2084 926
1787 13733 392
13076 6448 191
8047 11044 136
685 11137 736
11666 1601 885
3732 4869 392
4083 3838 881
13600 4004 57
10194 14373 803
7795 6780 531
12024 10307 318
2873 6879 199
9397 2697 644
2574 8062 146
4237 1692 339
12605 4754 323
7995 11678 917
11252 12930 835
4185 9840 335
496 13938 755
14622 1853 95
11017 482 849
1441 10724 195
2638 6294 15
4150 14588 574
3772 11280 777
2692 14595 283
6566 12225 205
11214 10583 998
6464 8959 588
10175 5344 874
4629 2540 981
3877 13107 943
13292 2667 149
11625 3444 267
2749 1041 420
13889 11911 793
10573 12861 69
14763 5843 654
9247 5536 514
11992 14836 384
9261 405 169
5160 8083 621
14331 13054 156
11907 5600 106
13730 1133 857
8040 14581 887
4237 3189 573
11913 1869 485
14872 13189 870
14950 3346 305
8227 14010 75
9461 2914 2
11054 13305 716
8107 11979 597
9062 1708 519
4058 13626 74
633 6428 242
1022 9417 217
2308 960 322
6476 5674 208
10377 10606 999
9273 9670 578
7744 5701 356
14211 2860 998
14995 7514 -5
13286 8441 183
8349 8629 566
4258 12941 541
8394 5854 -9
6675 7621 934
13547 1279 172
5790 35 868
3106 104 737
8350 8613 17
13409 11344 703
14622 2910 978
7849 8314 450
9416 4889 615
13517 1118 881
