50000 200000
46609 34452 704
20876 10746 999
30672 31471 546
17627 30069 893
25017 37450 804
38274 25216 971
18351 38385 835
15673 38802 876
43113 2947 567
18127 21363 117
37776 2086 802
5446 28349 558
23618 7219 599
1077 4478 809
5587 26965 123
3461 41989 995
27578 27946 179
32013 46446 266
10261 14906 631
21603 22933 353
10431 22536 747
39686 20153 554
39504 41184 733
2438 41769 169
29951 37879 316
33917 21203 444
44726 6858 94
48801 36381 42
40229 25708 741
12017 33263 638
2354 42836 510
41796 34522 938
31724 15135 229
48016 20916 51
12248 8818 349
121 31448 860
29777 39063 947
41548 20669 41
259 19702 508
46867 8296 391
14518 8844 846
12397 14132 996
36630 25924 61
12116 34459 979
19987 44734 464
44402 11893 763
28233 29297 789
29493 20943 629
40262 32341 673
34958 3873 105
17400 18488 918
8871 20917 559
43715 3354 912
39836 48624 376
49424 43369 683
25843 4069 150
1549 44132 455
14850 48851 576
17379 2533 606
22233 37016 922
43642 46129 447
1853 21793 325
49602 21098 670
45599 44431 771
16867 36670 339
23984 32242 11
2741 38831 504
47309 33153 74
44269 44179 909
35681 29841 545
9803 14462 13
31056 29726 610
23952 24556 161
25190 19007 474
9352 18443 725
17850 36800 960
16960 13249 610
36453 51 -5
35896 29288 811
39972 517 334
17378 41804 615
11681 8611 423
21592 27101 465
30180 2767 77
9008 16656 624
20109 48856 930
45918 41137 686
12724 12987 355
44115 28442 849
48240 24823 657
41440 12918 346
3202 19048 101
40145 47034 947
21844 16118 897
37364 47751 859
423 34199 810
37820 17054 169
20231 26857 637
35158 48034 392
49516 10344 932
2094 16873 656
28876 30358 360
9435 44834 691
47687 383 828
49411 32183 819
38742 25456 208
35900 15197 249
15391 20313 854
27363 326 193
27188 27709 119
48722 40016 117
20695 30687 732
8769 46199 102
13500 49965 799
15701 19721 38
15662 38843 420
12464 18954 937
37209 49097 525
46101 22683 605
4121 46386 37
16979 43413 675
49609 36216 192
47983 22542 567
24466 8813 716
47853 2196 872
2500 4539 395
25852 22705 768
23531 42849 541
22298 14165 74
15566 41990 853
43351 36200 975
48349 34659 342
8342 3825 730
29480 32193 647
20697 26196 251
42890 24240 759
49139 45366 933
40218 7258 824
47621 7456 305
40526 35900 54
29889 27080 201
46838 1096 129
12747 40588 990
41494 44183 238
20692 14571 806
20006 41660 134
20805 27514 79
48644 26821 630
41551 35022 248
28519 2524 445
9268 20928 111
38715 42459 894
35392 49082 799
45666 43201 351
25271 26225 345
5136 17607 455
27471 31874 796
8108 11875 628
22220 34374 835
48981 34106 856
45459 20285 236
42448 3480 87
18675 41346 966
13442 45395 541
6805 29969 440
21483 40522 746
46946 33360 497
5566 5387 992
32132 18429 892
1691 18848 734
13788 35359 680
3354 29834 512
49977 33485 466
6913 14159 106
1937 40856 269
44292 35499 666
45936 43707 -3
27343 45095 325
23691 42228 346
34088 43050 384
9073 23099 144
23032 47839 560
21255 48534 33
19934 47722 902
29570 8769 434
43170 5948 820
19527 49376 895
27233 7670 145
30216 11482 259
26812 29140 311
5736 7514 590
43902 28830 515
7001 4589 884
37130 25049 83
43964 27891 521
9858 46115 535
26939 42367 782
16066 21688 783
40122 2919 339
48679 30940 280
6607 49820 812
7058 35577 222
47202 39870 279
8134 42613 854
3822 6322 59
5632 36005 238
2280 26180 201
22152 44069 327
29672 5132 107
18775 46798 250
46408 34531 549
49863 5627 458
26953 11183 259
22194 37215 547
20462 40150 720
14814 38795 866
27874 19851 963
3439 19227 -8
13645 48206 355
44040 44256 567
9225 28076 83
26995 46024 758
17087 852 595
25034 13042 415
45460 43355 969
20240 1737 110
16409 47126 713
28900 32450 172
49020 33494 707
3562 28860 487
46905 21734 116
42085 26682 289
21981 40827 805
26548 46565 485
21171 39204 894
14871 32618 451
44733 2162 903
45191 13479 118
19488 1415 922
2223 8343 570
6037 17141 16
8393 10796 41
31616 49596 63
37986 22358 348
19903 25435 978
17893 35712 358
48669 25418 268
46304 21579 462
8853 30909 640
8809 34059 332
21959 37704 558
24162 10250 243
5993 29873 985
4282 33308 513
40497 46188 516
963 48807 71
12935 6190 387
36668 10019 734
45746 45490 106
21279 7843 803
30790 30728 290
40215 37265 250
46481 29833 276
36179 3460 852
32235 5197 426
23718 10933 417
32475 9920 248
26543 1829 585
5975 26222 374
23774 16277 332
5319 4597 595
49331 29484 288
48449 30108 541
33528 41455 784
36580 49694 398
24759 7724 522
37030 10717 622
40339 25186 634
26883 23183 241
10606 24018 274
40585 31411 526
16621 11526 518
44183 40726 339
39635 37504 839
42253 41369 444
41648 1203 284
3521 42790 967
32529 36749 729
49382 33269 281
49028 24824 108
34341 35957 127
35867 44450 912
43481 46084 579
12464 17754 679
44796 19997 947
25956 47720 459
13613 7184 851
16970 46724 200
32042 32225 263
44794 28709 14
6138 19369 222
21461 48073 999
21927 15943 638
42785 30235 320
17966 36090 543
16519 35662 -1
14653 48789 396
46989 19018 173
47181 33680 176
49573 9386 647
16949 33349 337
49895 29767 222
43433 46160 414
45633 45360 898
26501 30741 14
21627 40304 332
45368 4480 245
34179 49562 132
14494 9028 617
33424 36023 463
38661 48457 810
30214 13816 473
41949 12495 139
40529 834 707
9282 5180 859
1624 46276 909
15171 42933 187
47193 17839 284
42414 46864 850
5006 18237 916
8032 27114 376
28496 39505 749
36826 20754 523
24440 9365 972
6358 35987 594
23996 27817 725
14425 25492 712
48556 36726 147
32863 44110 575
14669 41703 751
34995 47611 711
48860 40715 624
22298 5167 586
13869 22508 249
30079 22376 546
25950 41134 784
7219 44093 445
41004 15167 808
40720 27189 970
29696 34293 720
47500 916 945
13087 46248 523
22961 30724 719
2056 13020 77
47787 35705 33
29431 9269 585
44481 20112 114
41342 17806 722
2201 21911 678
37043 6657 963
15646 6394 84
35510 46609 721
25793 46588 252
11593 25349 867
23733 29148 980
20398 19383 866
21168 36457 852
40405 528 459
40793 4175 768
18438 42710 547
21337 47123 882
4135 48210 453
23711 41034 841
23877 14787 767
49259 15711 395
17748 34879 727
17240 45306 84
44200 37068 554
10473 9841 520
22157 31071 823
38397 24493 341
20716 18125 755
39217 15306 427
34724 44320 186
16713 28439 146
37883 2573 717
21849 49179 565
43342 37178 194
43194 34991 389
30051 24445 17
49163 25558 575
32099 45790 534
32280 13590 113
25956 38955 441
26729 14628 845
42072 44939 652
20725 16308 248
14975 1387 498
23337 24927 396
4928 21672 656
39949 21597 806
28928 45332 445
46991 49192 10
15487 3919 159
20481 49152 911
23436 19 461
44176 40746 650
26298 18557 580
15531 46748 372
39627 39122 182
3672 29220 865
37750 40281 209
8711 42336 268
42476 33460 78
46338 47334 484
48621 12268 779
17461 11825 283
176 29957 663
9705 40355 964
27111 44308 275
8570 26000 550
44790 45557 899
42551 23999 116
30114 15518 926
28407 43806 92
46247 2444 464
48424 20284 232
32207 25421 920
41607 31991 178
39486 37165 55
49960 7702 151
30664 28764 814
6362 29979 923
39804 41799 441
43238 7883 769
40120 30830 -10
22579 43771 280
15107 43034 443
45105 8435 247
28226 11710 664
5455 22431 415
2354 38504 587
8838 3492 768
43859 43037 734
19110 15370 374
47781 45820 154
38434 8718 578
25022 21747 942
17750 46357 611
42512 46992 329
25526 20406 881
44085 10041 76
3847 29182 945
17294 5668 41
40025 27744 101
25260 31222 541
8375 4017 887
7514 46146 946
22695 45694 493
21297 29461 285
7930 48360 975
12005 46499 683
40105 28638 214
5594 10772 58
13723 49537 18
17585 43497 981
1501 19488 162
45781 48929 166
31576 3796 721
35445 41384 148
7347 5742 561
40201 21423 758
41006 37198 939
33859 40036 179
49127 41967 31
13394 33549 959
48177 46205 314
42346 25309 430
47924 30542 527
1419 47209 627
8683 49289 888
12768 46812 798
31700 33684 566
25537 3217 88
12203 25885 658
27226 37986 704
24312 27185 416
23391 46251 726
6079 23175 303
4480 24504 230
8573 43774 989
2867 13001 83
30007 26210 77
48373 48562 388
48311 47287 571
28668 4679 508
42090 46562 796
23577 23586 585
3232 21735 256
38052 4868 31
39732 33590 867
40690 19246 14
44621 1476 759
17405 8996 459
9028 22952 701
32948 29202 194
42421 47345 757
28900 29706 796
36319 11117 840
48018 33454 742
49661 33677 238
24559 13987 626
4771 3726 540
16712 24155 23
30522 39210 811
37363 12401 132
19976 36794 692
36973 9392 764
24052 28878 617
33009 29063 408
44780 31810 970
25773 24160 403
48588 27449 715
48860 13380 128
37478 19378 985
12355 36191 777
43659 6688 656
45812 28299 212
9634 36884 963
24629 33225 28
1691 6858 843
33894 16558 222
18763 14587 743
6995 33783 824
37353 38077 44
38997 29606 480
3036 21533 516
2320 9659 30
42159 23761 626
29817 920 182
46921 35623 369
40487 10078 28
30131 47424 891
40151 2634 406
41291 45476 807
36106 30512 21
27762 49254 108
13206 40265 750
23937 43291 310
28348 22178 172
25724 44937 599
11736 13089 76
4508 26426 968
26225 40990 15
11200 18878 85
48738 38108 832
36037 31177 820
46562 43392 775
36647 6681 646
44613 29379 607
21813 26825 238
25869 48842 61
26738 18481 238
43458 8351 908
24131 12115 726
10851 49011 356
48630 3328 972
1281 20701 185
43901 29576 246
2766 48213 231
18896 17225 628
29879 45945 158
44978 34580 824
13192 40548 501
43008 33096 365
25987 25384 967
3033 30547 103
46979 30035 740
37471 1882 993
24640 39017 111
44231 1718 123
46974 16010 421
31108 45415 80
21466 16542 585
48320 30469 902
28301 6036 224
15339 36490 392
1527 28718 813
24047 35914 668
5524 7025 567
45804 6541 173
25087 38505 98
47167 7814 682
28658 46139 99
42731 44102 484
49645 48853 968
49154 30392 984
49120 17214 461
41070 3701 283
34085 4658 289
16583 40588 963
27346 21916 273
21079 33897 613
35160 15486 142
18317 42887 983
29340 19572 816
33818 41739 923
23043 5401 431
47612 23496 940
30471 238 631
476 28815 512
31781 21597 596
12078 15776 618
39360 30031 734
20165 11057 853
47427 31495 292
23247 17352 229
33574 13759 836
40812 10218 659
44492 48516 569
24340 26589 944
46312 30274 831
23346 12576 759
27213 39348 763
202 9291 895
31411 28098 806
40525 37072 265
20820 17788 73
21692 1690 807
33173 15513 796
47267 9518 462
13442 3095 154
16844 37507 790
21252 5137 370
10149 26814 64
46817 39193 555
8791 34508 310
13128 2875 809
6752 31743 377
15180 31023 890
16686 34370 768
28630 30504 176
19255 46091 419
9786 33578 26
32581 12453 588
18641 32663 250
44228 12095 997
45294 20463 521
49558 24291 706
18464 45522 104
24546 16186 20
33802 31293 303
23737 9424 972
29805 19935 213
49056 1818 82
11856 25751 779
5457 41527 608
19666 45945 929
28535 27173 861
713 43098 501
41227 23569 497
32084 41594 423
28144 21084 11
43101 30849 149
20225 22967 291
6555 40246 621
16818 18756 788
32168 39694 883
30663 34552 909
3530 26780 741
34562 30435 163
49127 42644 93
39724 40037 770
12609 48589 620
3237 34880 422
47454 41514 28
21429 27691 36
29380 829 59
18547 22035 931
44936 27123 384
41318 7971 221
27445 24240 495
22109 33516 386
25594 29144 881
15772 20707 295
22298 25635 419
8825 16713 61
44629 37832 658
8050 32882 265
19527 38255 731
20894 27597 555
18557 24706 620
34920 4366 337
26909 40705 883
38757 26012 384
29836 38784 158
37443 11499 451
46518 6199 141
23996 38683 287
8131 36529 365
29158 23251 597
35554 14 380
10114 48169 767
22530 42422 336
1973 44186 358
31754 35177 608
18944 31764 369
19478 34196 590
36726 31274 546
2381 31684 163
24720 43602 4
18802 8502 953
15517 1132 268
47112 34615 578
7909 41401 217
13182 7716 100
12533 19353 381
40233 28844 724
29083 23560 245
43247 43766 861
48130 33466 858
5179 37171 579
23810 620 177
38464 418 555
46434 31025 254
38793 5392 374
21711 47211 377
22946 47086 46
45000 35897 943
37971 49224 814
40305 14437 676
17470 7803 321
45734 21487 941
27653 16112 497
27948 2765 173
44042 22719 376
48142 10496 943
7234 40718 77
33698 20534 72
19042 24433 -8
16864 1149 921
4719 27430 166
45497 5934 992
37875 44796 965
47129 30297 722
45665 49083 563
2263 40067 658
6974 48407 748
20626 5208 324
20078 24709 273
41135 23187 755
47498 31014 603
44191 20157 676
32920 46849 740
46694 26679 670
8117 33003 607
25469 36619 145
27492 15636 953
46101 28513 834
10751 29287 385
15175 34286 648
49142 13748 633
25227 46855 170
36207 30647 400
21663 28180 406
7349 10018 484
12268 1947 623
19325 24854 981
46809 35751 227
43300 24955 960
36444 37286 132
2930 12608 853
10621 21941 625
41511 23234 214
23970 23645 1
41584 13903 649
49971 28525 305
33605 2011 981
16094 22546 2
47428 16107 773
35781 7328 873
14151 29069 855
29084 19973 713
41073 34301 876
48521 10751 719
18200 7428 636
12544 18260 794
27765 43008 767
2023 32266 518
12522 3579 131
25533 8343 629
32605 17654 0
5889 44160 220
11968 27382 693
26505 24477 753
40804 11099 475
35900 10741 394
15013 41774 26
14192 46551 452
9416 1484 949
38102 39343 313
5728 5818 212
10068 47645 110
40369 15463 738
43455 29753 855
46582 22719 755
22909 46963 925
16970 6376 603
26934 9104 73
30468 13471 47
42070 46074 425
4675 15105 41
43948 16090 234
10094 28929 452
9528 14923 232
41879 9336 750
43592 40613 277
20928 3582 380
14598 8487 712
20154 46579 267
2185 24011 316
38024 28470 989
3292 36705 525
33896 45271 516
36615 42273 117
45621 33446 916
46697 44276 669
29767 40352 89
11563 47622 138
37941 35192 664
47085 35392 145
30635 44483 438
13252 28094 252
37682 1580 953
8343 49338 959
46027 38163 427
38759 42148 858
20348 44377 576
42304 14304 288
48503 1844 544
41545 7689 916
40189 46489 369
39218 29197 79
44976 32405 833
29958 46727 448
5236 34189 87
18513 48054 478
38053 27990 442
7237 43666 632
49462 34689 706
35504 42767 896
27534 15806 447
2352 3553 121
19553 16292 103
17454 25423 973
22942 24213 404
49520 8685 864
22061 48395 928
49950 4732 752
16192 24342 899
12254 893 497
27664 32852 126
48028 18712 144
35992 21056 690
31135 38721 71
22315 13987 909
35633 7600 878
46191 25260 386
39149 44086 750
15024 37949 870
28974 41375 313
43514 49146 70
23043 17988 504
13469 9131 403
28348 9616 845
46462 35280 617
24779 45557 646
30708 31067 181
12210 33736 782
10161 11848 487
40379 44042 10
35246 46556 547
23543 40060 32
7556 11973 465
49660 18960 85
27412 23646 493
49924 991 165
38252 28141 434
20369 42394 710
4345 32818 667
15524 29821 777
40450 31349 908
45013 40702 347
19498 17781 463
5582 40344 168
35809 6548 828
27142 42828 144
46715 49369 798
26511 38668 136
38226 28214 147
47494 23191 57
20272 22240 881
32316 13928 861
12597 7054 444
19834 15973 160
45740 35671 531
47490 28507 672
16474 34362 756
8817 49151 474
30684 34668 294
24760 28764 31
47457 19113 702
33407 43176 795
6501 11530 611
7188 25013 187
4762 38267 702
8330 17630 257
23059 7693 903
47323 8604 241
5040 37761 538
43745 48238 933
22539 40867 21
47954 8191 797
23199 1814 353
2720 11602 478
43038 43305 923
21722 23603 488
10005 16017 478
38673 22640 651
37672 5623 251
29249 25472 731
27353 31686 440
13632 36723 671
25941 4337 855
11030 25342 808
9850 16134 749
41935 16778 61
12019 19814 969
41282 34034 806
11333 33998 71
5948 3120 943
4620 24625 100
49588 1119 610
45533 22725 625
13575 41865 913
16737 25607 638
47018 37226 101
14544 11283 885
18086 43427 332
9175 7313 155
44334 26586 775
45768 26527 911
38328 12982 45
17277 28755 123
27762 46454 308
8013 20606 796
18801 35685 499
46111 41047 617
49027 32800 993
39267 44696 579
2017 4496 825
22379 8852 617
19966 41020 259
44755 46088 697
40792 42084 18
12245 32194 90
40248 35999 674
25288 12331 131
13141 42875 322
26587 24501 138
49812 37362 80
17195 14340 635
21938 47097 796
15188 14676 36
28427 34312 77
7637 953 971
33970 41767 293
17111 10359 218
31706 29041 371
9422 31888 963
38744 39838 279
46643 15567 178
3121 16442 640
10656 45122 131
8024 10168 872
1907 45728 559
44639 42474 192
44177 8477 488
1919 45798 25
36188 41950 599
17253 9645 693
42885 49007 170
44536 27909 884
45862 45275 333
28151 47469 0
9984 38769 621
36668 37710 219
39294 16567 152
45646 41575 565
11427 27605 856
17933 43283 925
8800 30264 497
36506 4584 572
6938 38676 409
45618 41807 335
48500 19959 832
12426 24627 26
37954 40745 137
37878 35729 641
39178 25847 575
901 48557 710
30387 46124 875
7358 44108 933
2167 32674 487
30889 10569 126
46260 17871 944
47291 24722 866
18784 17918 557
36300 8908 169
29738 14589 343
30479 46067 973
21084 6369 789
30202 28044 792
32395 2890 544
34021 23677 890
23084 24355 760
46577 45436 505
5670 3535 21
16623 11604 123
36010 48817 582
39989 27030 590
16176 17750 982
27087 46398 277
822 39557 572
29640 5615 210
19004 34325 284
9020 28753 967
33039 5224 750
40725 19560 129
35386 10506 568
39398 48150 63
27167 76 410
44097 40130 444
34618 29048 639
1887 41687 418
23995 22226 375
38505 43432 320
27283 20725 904
35260 43142 458
25287 19266 948
21769 5465 1
36154 12764 64
24959 9290 291
5796 45982 210
23941 4211 94
40020 10069 511
1386 4240 773
30729 8143 573
14221 24717 432
23515 46583 931
19127 33109 134
44629 13689 298
27215 2221 932
20819 27215 277
45661 23007 697
47745 31555 798
463 15842 959
15744 9274 945
13281 29938 776
33379 35221 826
5426 41493 579
42052 39846 235
42265 16955 42
38780 14506 936
36952 26683 835
26315 18810 43
5350 49146 659
17111 32340 160
41458 26478 711
10597 40186 769
47845 2603 767
43288 43729 182
5818 1762 660
9024 16119 500
9871 2800 44
42625 6060 623
18202 20776 75
21165 15064 647
13808 11000 131
19577 25289 459
16310 35918 538
36893 14128 772
14700 25386 363
10050 41120 300
45980 43526 489
49835 8673 663
25101 12548 862
22170 36799 972
4863 46078 661
25939 18195 348
6068 27224 449
349 40931 790
21727 33614 798
17596 5281 655
40683 48202 315
35449 4757 327
39131 2073 141
5619 6124 3
18871 3262 391
40055 3480 870
274 2042 430
11259 6025 486
2406 49198 59
5936 7963 821
46897 36895 951
36981 25062 120
49721 238 356
33692 15805 997
3365 396 146
5369 39427 342
36789 42000 928
3932 13826 998
44864 25153 737
8148 27861 98
7580 18523 897
24332 25440 103
3340 20800 383
126 27209 93
34796 41659 534
45055 20536 454
24159 11821 702
15613 21531 128
20565 19321 540
42423 30955 -1
13731 19925 -6
39045 45310 141
1735 26451 78
1347 6431 571
49013 27262 332
23292 15278 182
32537 21890 846
42957 948 556
46359 8823 338
49520 21422 932
46501 41977 544
46403 11656 950
14860 36332 998
316 3022 555
17199 37186 624
48674 16599 260
40536 25593 899
38618 13344 216
44203 2682 695
13785 46784 379
39545 34874 318
20677 14304 726
20805 48755 592
13865 5289 55
41923 48488 111
23965 8265 715
22673 18614 114
11453 28036 386
49009 25277 764
48313 31976 178
41145 18264 451
18880 7573 790
12713 47941 221
18882 35574 589
43134 1915 377
24464 38785 777
32605 39030 627
28907 39860 874
41621 7780 777
46561 23096 795
15462 41377 513
124 27279 837
16370 8590 779
3778 17322 528
12789 48156 495
2672 36793 17
43249 32379 702
44548 13016 650
49369 49107 29
7461 37146 430
22418 49582 63
19488 6251 222
15198 25272 489
36851 46560 409
20216 16606 414
38699 9160 314
37049 10037 888
6010 34034 587
45204 8930 706
49462 42508 65
10327 45460 315
12525 38468 537
48856 47775 311
26275 25750 591
14040 3773 597
6086 13020 850
39050 37137 598
27821 42519 898
30159 34090 667
8478 20196 276
2796 20481 908
20117 3254 554
39888 29474 456
41257 15981 353
49039 23446 849
16349 15390 411
28562 47506 386
34416 2514 277
49096 28209 310
40561 16095 702
24113 23954 830
31007 25122 409
38541 15478 643
6283 12451 543
44002 6671 799
7618 27319 790
41136 7320 163
13561 27863 432
33698 38230 834
34670 17980 563
35830 25463 978
44712 45012 129
47063 7005 795
21533 27700 887
33230 33128 487
11373 4509 803
37771 10397 836
46034 276 334
33884 19129 716
10627 49485 992
12464 16610 140
37563 39473 374
391 9549 283
11465 8187 221
38045 37088 610
32105 22958 323
12868 2627 339
46323 42497 608
18380 28437 928
2955 45161 692
44955 1159 98
16327 5806 601
6522 6688 878
5038 27898 929
17983 31714 991
25470 45326 5
41439 14945 535
12807 25122 71
40925 45967 162
24340 43278 97
9023 12128 778
4147 27436 633
16501 39675 467
49792 39111 850
45457 33826 824
49430 11266 232
29217 36161 510
29489 46845 505
2675 31348 350
46657 2690 572
35268 18178 553
27861 37433 365
8163 30458 626
38763 16533 753
668 29320 687
27346 47854 34
27048 35065 578
33917 49212 557
48957 46199 706
6224 44941 460
6010 5625 808
13541 39587 55
49363 31053 770
14669 16764 126
43060 29966 804
19586 43552 975
15895 34071 975
16821 31309 498
43602 4385 -3
22488 3315 1
31506 37694 695
39276 9407 954
33711 12354 958
22960 47748 966
3047 7416 59
48704 2303 456
19812 6172 257
35599 35300 827
12295 49450 -5
49527 32576 66
23844 23629 579
15135 38862 944
37878 35685 510
28847 49059 262
46585 44833 203
28438 31435 799
39942 44653 129
46547 43770 734
9177 17458 284
37757 20603 849
48306 535 214
44100 41974 609
18329 28438 756
13492 6486 704
12653 32408 786
26138 13973 462
29658 30622 43
21787 39166 976
8770 18756 245
47074 36581 461
14418 46188 662
21688 12554 359
40035 21093 365
27727 7039 144
38521 12891 324
34912 18037 658
46221 49551 202
9305 3442 74
3334 12937 898
21883 4777 286
8677 38178 200
2899 31020 781
19030 46974 931
41288 29383 167
46391 38535 602
18721 44127 168
29609 43767 666
16017 25433 914
40398 33543 972
2384 4426 731
13807 36265 356
48095 14687 175
38224 36569 429
38729 20067 824
10015 30654 129
49263 5419 300
27700 15295 619
45120 43032 842
17361 7343 629
36431 46248 253
8301 11160 478
8696 24869 346
12974 46674 498
4829 33689 450
30113 45931 822
91 9669 614
16073 40544 562
30256 41930 317
1172 46947 247
21069 4742 220
36037 33809 -5
6224 43321 826
22586 5130 410
31591 29795 575
4041 48404 814
39204 43507 218
39363 45782 981
18609 28487 786
19043 35170 382
1643 44733 -10
44577 21891 324
21840 29556 157
32928 900 997
19095 27382 136
48947 4601 635
48512 37941 715
24765 12817 46
41169 37694 856
48622 26178 893
45252 9585 670
49804 23410 100
47360 4399 902
34531 5812 311
33303 47405 132
7859 36429 903
40080 49331 999
49232 26032 595
17994 41458 762
26983 11650 171
35226 7536 868
22855 47913 267
18104 48520 728
37337 39490 474
47263 38256 599
3216 34094 803
49754 32120 558
39461 36745 263
34807 10487 618
48306 5562 428
30585 6056 345
39887 14731 127
36885 33496 704
17846 44284 6
49343 2560 745
16425 22191 329
47604 45762 106
39340 27333 821
28084 39805 185
6939 3474 232
26152 45216 66
19021 49742 305
19902 19193 211
4517 37434 883
37468 47507 616
30411 11663 820
11933 29544 307
2266 43296 797
46052 14561 243
42889 33080 643
2901 22282 278
8545 14849 154
8609 19612 243
10672 26700 116
25862 23074 102
44939 2943 184
37220 34910 646
31412 40523 354
40212 42538 262
17754 41158 999
46089 30120 333
21014 14913 373
1002 34499 202
49089 30651 288
25893 1338 921
49392 21887 437
4156 39860 240
22108 16620 127
6094 4324 530
39838 13619 420
33404 24640 809
12624 42082 863
40606 12381 293
48086 901 241
39920 12982 678
49019 14947 226
36547 3920 629
31426 28208 852
46947 26163 61
13245 11264 300
48931 44602 473
37809 30808 65
39213 16413 60
44011 14616 736
48616 46034 152
29024 37117 551
38728 12117 667
10556 12798 448
34180 47342 145
44387 43462 73
17451 9883 721
37141 4773 124
17438 13828 538
44907 40406 404
13303 17827 840
18257 38161 568
19978 10367 913
39887 33418 957
40239 710 735
34232 41515 98
47542 20397 25
47393 29347 11
33047 6898 74
40046 6603 593
12440 21144 156
24498 10315 73
22314 42850 95
26155 35307 158
32021 4145 269
37340 25221 477
740 17789 162
12041 20322 391
36665 17138 50
32913 42983 358
3152 18216 78
14020 34197 633
35963 49076 193
34176 15073 165
24460 5700 183
48271 16112 149
45387 34031 605
13342 860 344
30262 44352 507
9334 44547 843
49590 32766 720
48516 21422 374
35041 36582 879
11266 33304 355
27387 19294 822
9250 35579 215
37134 3785 421
5017 48437 82
39790 4044 508
42406 23232 170
18885 31138 32
10657 45349 662
9910 5102 521
8739 49039 392
34225 25308 217
34507 7714 688
24079 19025 844
39830 46421 587
6040 35637 440
3419 3829 777
47982 14598 198
24057 17167 856
16205 19198 417
8404 16585 483
28967 13651 238
17032 4246 501
44968 9410 157
3711 20817 468
37288 46177 551
44111 48031 957
37234 23712 110
37460 42202 63
39061 16134 699
22520 43200 567
34364 49833 30
33320 5775 562
18301 13588 423
27095 21552 399
3209 31288 773
7874 16602 929
24707 24557 835
12330 21187 665
24496 3911 160
24470 31239 564
16200 43259 118
40089 34463 315
27475 6903 355
3229 29967 138
37674 48883 623
32970 39328 640
22530 31376 647
26599 41324 437
16282 18351 552
34282 34668 423
7346 2643 20
8647 21490 811
18531 48734 989
25771 29983 916
41688 21416 799
40164 48691 911
6493 31006 419
46614 47511 986
49514 26903 291
32596 46068 979
30926 12045 408
44841 42770 146
41097 10331 415
20597 3873 75
4474 6016 685
27682 44563 -5
37997 20373 73
27363 8032 263
7516 1787 409
23530 33635 463
22739 19883 754
46594 23043 857
10469 17406 180
34700 30728 816
40039 19460 389
5469 18556 444
3443 32428 963
5246 46930 489
46612 14058 -2
30240 32064 541
2799 20072 251
34595 23112 664
42374 38101 331
4099 3018 685
8672 41014 161
40876 19269 243
26772 1650 195
13967 1761 211
5797 26943 817
1761 47316 395
47599 41774 853
17399 43896 761
2513 28301 463
12872 20570 362
30935 42179 392
7275 36651 415
259 20667 490
19928 45612 110
37118 11270 972
36219 46628 768
45411 21698 899
43149 1468 743
34631 48680 709
23393 43544 949
17926 34488 948
27984 31983 546
49834 47226 353
46772 17366 170
35184 36478 227
49534 22301 901
6765 30478 455
5196 35266 101
37624 8856 255
142 164 143
25218 9295 128
34604 11133 -10
5626 41030 952
30127 44477 280
29905 43847 138
48621 46608 578
45410 48457 859
45000 27155 755
8128 49202 734
9529 42213 550
37198 48129 919
32955 5039 -10
46746 14636 552
27740 33903 802
4572 1597 914
32105 43100 721
2419 9326 43
34351 350 388
358 2833 130
16265 11142 867
28185 16070 405
4596 36904 713
49769 23322 177
27803 46079 80
19555 10336 59
24074 3833 666
4797 38629 208
37315 20939 662
20957 38001 455
14395 15778 187
47266 46662 103
19082 40613 761
36870 48112 374
42810 3647 224
46820 39339 362
21124 12280 910
12401 12629 696
29959 10448 517
45204 24818 489
11852 45069 637
45089 41744 301
18826 44245 930
48095 8700 227
44819 37360 973
11997 34875 780
5821 5647 422
5297 49657 575
47303 47613 423
25992 14305 724
41001 44761 847
31436 9769 165
41365 6321 992
24944 11353 475
1211 24046 174
49959 33485 437
38073 29145 690
26440 15207 648
37338 16963 350
16677 31817 710
18393 2254 460
49274 42498 -7
18677 5295 745
27508 11451 303
5916 2389 234
42071 46593 569
37800 43938 154
24683 43186 761
43407 30998 421
16983 30950 15
20348 27174 132
42641 35379 13
47107 46397 588
27403 38164 338
1854 45913 53
30460 31220 -3
36659 25780 465
2342 30353 758
17450 4471 688
22291 22061 803
38446 49943 75
7558 44827 507
31245 49664 354
3767 41504 332
2013 37301 576
18456 10037 570
13194 44770 610
49813 24814 931
39451 36273 209
39433 27982 237
15937 25869 122
27317 25642 560
38472 16349 76
5150 34167 300
1777 5275 381
49303 423 138
20686 27797 187
29102 33072 522
49736 26067 178
48928 2820 547
6968 962 512
34701 35682 501
1598 40276 364
8418 28453 575
43846 25434 673
19746 21553 824
49766 39425 97
38506 22965 296
48983 41805 698
41470 48524 250
47523 25999 273
9038 26933 680
41604 17670 321
6265 33841 238
24814 16944 295
47762 17834 498
49149 39061 468
2494 31976 501
11051 2637 738
33284 2658 29
6191 14518 233
41656 44775 700
8149 45014 312
41777 40955 908
40126 35874 806
1802 6732 443
4428 23132 379
7644 11211 89
47679 1568 716
29699 21215 397
25468 11500 304
11067 6622 544
47073 40471 848
4011 27285 696
47438 6397 4
5047 31690 13
14252 26375 134
21267 44344 942
42534 49370 253
29114 41797 716
37961 22730 659
15510 49743 256
34144 5900 124
45669 7887 41
21497 41898 72
16189 41169 555
42107 1486 11
20956 44528 75
2925 15634 993
