25000 200000
22379 3488 300
12281 4543 530
3308 14480 124
2954 21785 776
23566 4252 455
15451 5479 576
12151 24923 53
8806 18982 619
12413 10782 777
21148 19947 342
19218 10778 264
2515 21845 300
12124 925 414
152 21308 470
11359 7484 215
3452 14285 234
9631 11423 15
9802 1377 264
18686 12778 556
8637 22142 858
20726 1072 309
3386 22622 153
15643 22950 162
7490 22193 865
1335 19345 114
13785 9023 33
23373 17131 583
3076 3735 190
24698 4940 427
3762 7406 320
16686 1402 191
12674 9718 729
7902 16685 458
5053 10320 17
21408 4841 420
4255 7752 203
11087 16792 245
17025 17239 498
3880 4482 763
278 325 490
3772 22136 679
280 20762 64
1706 302 611
12001 24292 91
24076 1455 140
1850 24028 641
10663 22413 362
9864 6039 776
8659 4070 822
2516 18141 244
9178 18785 20
22526 7492 434
16901 7112 197
23354 2581 264
24887 2973 832
1357 22376 152
10209 17339 993
11292 24079 339
11283 11873 791
24992 22556 7
24540 7826 377
9859 6715 225
10753 5778 107
21960 6635 134
1090 19421 281
8378 6971 862
22486 19452 679
2990 19126 650
2190 556 314
16695 10447 147
4283 18343 147
15693 17660 836
15361 4492 487
9046 162 928
1948 2293 473
23500 3494 941
14805 7041 342
6418 9942 70
24400 15670 858
20978 11387 69
21293 19296 242
2013 22025 263
10859 24942 243
16186 13420 55
10941 3788 874
11490 16633 534
14392 22071 958
22343 17869 871
11028 4966 789
8965 12970 780
3446 4676 53
15643 4574 686
23833 18812 704
14792 17134 131
24867 22317 737
23918 15076 985
23610 9437 63
9255 4271 907
22072 15466 646
16350 22916 638
8559 19729 375
16590 19877 789
20734 18626 981
5990 11176 416
7305 9346 383
8770 12457 688
1656 4271 116
7449 1234 297
23742 21699 733
13354 8035 904
8327 3147 354
19914 19241 838
16264 658 895
7801 5106 803
16714 1374 643
22264 10421 379
16889 4416 882
4432 10155 538
11300 13083 11
17704 448 163
11604 578 145
13333 2106 396
21049 7801 523
15035 22643 72
6047 21601 385
16211 7133 502
15141 21611 733
20997 3754 995
18127 20046 469
3739 22397 69
14477 5154 79
7518 10012 205
11847 15227 748
9928 1313 867
5766 4670 810
6561 12577 384
6578 17212 395
21375 24729 242
16478 7505 890
16373 10865 308
2732 16182 645
6865 4931 840
20660 2096 745
2744 7033 492
9438 24607 829
1359 22549 265
15371 9200 159
7228 7414 258
16748 17978 339
23809 21434 432
11342 7567 935
11710 17971 819
23429 16836 393
22995 12057 507
16135 21955 418
10840 15106 305
20423 19753 947
6343 11287 302
4431 8154 811
22259 17244 801
7209 336 190
15110 11517 816
19096 2802 186
13433 24351 129
21816 7217 365
17095 18107 117
12372 19691 757
18298 24965 452
1710 4450 497
13770 24510 161
17709 10773 618
300 16103 746
1808 23890 444
22318 19502 679
10218 10918 470
8319 14916 375
9052 24321 542
9 11352 932
18928 3577 891
24689 21514 -2
24505 21555 308
1047 3576 143
22936 23952 389
24683 24484 809
7105 13778 672
18056 6245 762
24537 21592 189
7951 22558 845
3919 14434 845
6411 18151 125
14725 12862 262
736 17997 197
17750 12298 986
7804 10862 886
7751 22151 313
19990 16455 852
24586 23783 967
23071 19593 408
9262 19945 69
16849 18709 552
3210 5963 368
9109 11621 944
1493 11510 783
16301 12982 514
21830 1072 83
20212 9619 710
19707 21952 483
14300 19861 130
21939 13879 824
22676 3608 771
22954 11901 944
9771 23064 289
7694 7541 108
13478 21962 236
6502 16019 163
2306 3056 689
15995 3111 151
6586 20449 150
8481 17371 160
20053 5768 281
2537 9578 63
10342 17320 315
22065 6119 769
15819 9797 795
10173 15 784
14777 318 952
21099 63 984
21758 23937 615
15751 1802 943
14268 18753 430
5222 6355 668
13872 1889 406
12221 12383 524
21122 1137 642
2930 6814 871
24284 20112 30
5998 4305 133
15400 6670 85
15768 20503 617
11737 7350 92
22420 21288 660
11519 6552 484
10889 4780 172
16413 8978 517
5993 15399 880
460 5172 529
19527 16682 445
17787 23693 305
7829 17141 468
4233 19919 955
7025 19673 181
7689 24710 194
12689 1323 235
3922 16790 771
12983 18581 806
20775 18724 323
20316 14110 221
21186 13152 593
15799 14774 149
21797 20616 136
3500 10612 653
7823 7592 591
21902 17597 384
6649 13564 64
6430 12938 103
6697 7357 423
5097 21538 59
11132 24962 251
24353 18288 364
10071 24726 796
6962 12446 271
15109 4786 443
22633 9969 288
23648 6107 168
21596 2332 599
11509 12622 558
17126 313 318
22459 18233 654
20372 18372 723
17397 17513 136
9318 22864 880
3906 2028 927
23429 11264 189
10390 16124 568
5629 17298 41
14246 135 497
617 15703 124
13366 2479 189
12417 24150 362
688 5926 693
20156 5281 917
24063 1220 369
18541 2211 532
22577 13073 868
16946 23029 642
7318 11743 250
12670 9326 391
17617 11860 727
6605 15812 690
6355 17485 914
4830 16322 867
23770 15987 361
11195 8534 425
2079 19559 60
4809 14457 258
24937 16178 96
16177 7811 158
1238 5426 179
2887 15950 423
22838 22387 231
2428 2362 253
5377 10577 51
2233 12787 756
7038 16829 201
3038 12201 584
352 7972 707
23531 11343 253
2692 23292 13
21769 10253 905
11967 16001 354
5692 9862 293
1800 3557 154
231 24230 807
12425 17593 528
10327 3398 383
21950 3475 471
7634 8281 608
6452 15418 842
21968 22548 573
15871 12792 911
12134 8595 352
15594 13302 574
17852 22528 959
24458 12571 207
15446 15859 303
8247 7867 636
23316 8509 915
3618 17383 -8
12929 15808 898
19249 23859 358
24356 9843 693
16328 18977 838
14116 1368 537
10371 21057 318
20918 19043 525
1533 14120 274
12798 3585 635
1646 14431 241
8816 22270 489
13823 14241 734
7834 1361 339
18263 20751 635
8218 15887 348
6615 6532 327
17013 13175 158
23220 9760 100
1379 4144 449
459 14129 715
17050 23530 893
16810 822 386
9824 6260 642
20413 991 581
4458 15145 833
5583 12825 670
20423 17459 265
16933 17993 756
10939 11577 113
22528 7796 -7
12545 9411 26
10609 24923 -4
18509 24575 351
10011 7673 265
1881 17138 442
9648 24137 555
24482 18366 765
12601 12900 448
11725 2019 721
13028 22622 356
22178 19935 135
4797 12733 383
19635 13433 540
13752 668 333
8241 12693 708
16322 18527 965
3038 22034 179
12713 9531 66
16846 8846 672
13078 24939 909
5864 5000 916
9938 8609 425
4909 12136 453
5743 18430 436
20102 7913 640
17020 12140 951
20699 17166 243
11205 17842 419
2117 21026 119
18507 23395 311
16599 5419 652
24724 18552 275
10968 21607 170
2826 17330 232
17049 23465 75
10803 11841 144
7945 17257 600
9964 16358 938
10687 21703 447
4536 15878 648
9274 14023 215
19797 21414 397
24920 15308 709
8377 17322 309
10927 2686 375
7014 14012 287
487 18149 742
24045 21218 863
20138 12660 442
13381 3076 382
2027 3505 246
12158 16957 407
24371 19033 344
20538 13086 829
11090 15967 563
9801 13072 822
11562 19180 903
2641 1164 425
14029 16987 385
22386 5385 102
6190 15145 957
19513 14344 225
3054 16121 559
23783 170 377
10004 578 291
23156 3752 270
24985 9557 331
17836 6276 555
2183 7083 516
10008 320 327
5797 7645 606
2141 19667 25
1872 3612 225
14755 11271 306
7888 1480 74
23214 18652 883
16852 15590 326
17944 2532 539
2224 4174 669
19571 12715 613
10458 11508 199
2518 16583 485
14960 11778 406
22744 2003 514
23333 4283 784
17503 6425 698
23761 5367 101
10828 6431 601
8573 17029 693
1230 18760 206
6400 2199 314
20082 16044 882
11512 7204 884
18966 701 137
6808 10414 547
6769 20810 122
518 17627 535
10020 18604 815
20994 12852 76
14913 2165 130
710 22670 832
13630 24577 159
1661 22754 92
17152 15636 307
6573 23947 727
7735 15989 832
8589 8097 599
20400 1208 635
9240 1023 115
21740 5748 607
10703 804 113
19147 23915 153
14240 167 164
22521 2619 630
6923 4199 248
16306 5718 728
19105 10344 82
17951 16498 623
6214 21117 886
10011 4049 915
23699 13181 610
5393 14357 96
14758 7761 247
3359 11346 498
2839 8422 873
8495 19938 556
4198 19769 536
167 11134 311
15387 11978 2
16670 6764 863
16552 13250 792
12827 5298 488
20371 3649 836
18601 15842 71
7577 17887 105
19249 21933 810
24074 18652 909
8085 15676 467
1938 5195 672
18307 19306 255
20756 4685 353
20556 5021 853
18502 8146 -10
4460 4283 967
8598 13736 974
9783 6334 420
2525 20830 697
6296 8224 227
9678 3736 787
12838 6615 952
18126 8158 954
20938 6877 291
9937 16612 968
12625 24153 935
12775 24207 509
19131 21344 296
15554 8181 953
21086 12688 797
6717 12926 790
3303 1689 472
13367 24988 726
17260 20527 734
21087 5037 793
2055 13272 190
1009 22815 399
15401 6714 963
17309 15337 872
7469 6425 465
24983 7632 109
2377 406 380
4286 15821 13
4992 6553 115
2656 7408 775
2641 10523 92
2126 22542 144
20886 12853 517
21263 9028 462
7931 19991 273
10461 568 136
15525 259 105
9060 12558 329
19459 16178 98
16259 15189 134
16624 8776 73
24011 2752 62
21878 5193 901
22633 6464 580
13948 22511 440
872 16844 779
11621 21595 289
10649 7071 87
19462 2924 121
11752 23317 678
9448 6614 928
10102 15335 610
21477 24635 265
11714 15574 31
11871 3272 221
8763 2326 128
9047 10571 511
14128 20506 298
3801 3402 422
16513 10708 812
18963 18876 445
9710 4715 871
22322 252 455
22894 5935 669
1149 23668 426
18326 24119 601
12562 23925 72
19724 1446 -8
778 5967 398
19551 20762 713
13755 1135 163
21587 10943 35
10671 4913 200
5867 17779 301
14634 19889 418
21534 13182 969
4994 5453 977
8008 22194 835
5857 5500 78
18524 19817 401
24970 5824 718
10243 12617 375
22264 3547 247
23511 4290 460
10183 11154 80
21566 4918 16
21283 19391 670
13178 4539 915
5443 20807 222
15568 15393 818
24779 11450 176
18073 13776 560
3472 13424 941
3269 21557 916
18078 21531 634
24406 1875 14
5263 7496 684
2637 19357 745
10238 19838 958
24915 15726 729
9085 16231 478
9302 12298 780
17459 2976 979
8465 11907 932
16879 5714 989
871 2877 456
13466 12848 349
14939 12903 783
10768 12470 491
24559 17864 352
19329 6410 806
11372 21305 219
18371 7119 435
7319 4049 -7
17235 7103 494
2353 12170 704
20221 13134 481
4853 4743 504
9716 19932 117
9746 15381 94
9924 23436 493
4108 14590 604
537 5032 967
15524 20920 648
1789 7876 127
8975 17347 768
18754 2486 487
22458 21516 403
16454 1986 108
4053 495 608
15976 12324 575
12452 21365 725
2638 24155 371
13367 24213 396
22542 17148 616
11684 16506 558
11928 21278 708
14181 24028 930
7461 13179 831
22115 6923 205
15168 4562 526
20871 21427 562
22799 4169 721
233 12599 867
4922 16294 472
9405 6779 318
14976 15790 612
16738 11658 464
23700 8037 218
8560 17055 397
1626 8618 582
526 12100 974
20800 14775 967
18440 10791 959
9021 22190 617
13246 18289 876
8574 14890 346
18517 14174 14
21959 15676 589
19649 863 701
12665 300 111
10063 16964 516
22093 22993 776
12067 17411 819
10265 8312 755
20386 21803 694
10950 16936 191
6877 14946 588
16076 3440 509
11849 5656 489
17739 15339 404
1497 4554 750
21032 7681 675
23759 24056 891
3686 5507 536
4929 13574 490
17011 10004 973
18081 24141 269
1690 21293 437
16784 1782 595
8519 8016 988
8801 10839 297
20877 22178 567
19689 6890 351
3057 7340 206
8334 12363 868
1594 11597 946
13850 15220 247
10754 7755 545
4306 7935 700
12925 18783 385
12401 21822 211
7321 24797 634
14762 4253 878
12099 10934 184
18131 17071 796
16780 13697 134
22638 7052 726
22268 22949 177
9533 5896 518
5228 11795 357
22277 3248 982
23796 19301 181
19625 5165 651
21528 2999 512
24669 15895 300
433 11782 49
8842 18828 955
14120 2470 432
15103 19571 34
1870 17218 21
5026 24748 521
1007 21928 269
7686 23507 372
17602 15780 901
24540 4430 857
24268 6829 116
4471 3289 60
7939 19905 855
21474 22137 678
8264 19493 982
16926 1375 655
3718 15640 767
23965 11569 871
19367 9752 243
5950 22614 797
14458 13070 641
23429 10596 621
20608 18921 359
12545 22993 862
3299 14749 493
9282 3122 652
2368 23189 91
24028 9120 62
13251 3116 26
19792 18396 236
11515 704 546
11651 21654 326
11688 6232 683
1970 11970 90
12216 2044 882
15455 11716 424
21256 10951 474
10119 17333 91
8422 13303 282
377 7061 209
2474 9220 118
3462 15308 192
6408 16294 442
9790 19428 782
18935 17882 752
7655 22755 269
7823 3722 952
15590 14660 924
23765 7836 703
14719 242 722
19891 15532 63
2323 2926 357
11913 14721 269
10103 20938 308
10978 6718 496
4805 20252 309
6093 15252 744
18421 8466 323
5070 1463 225
15401 14711 785
13156 14018 314
21110 11828 902
6840 6162 770
14366 24553 153
4604 6476 363
19596 7736 962
17467 393 590
11809 16898 416
24667 14409 545
7590 23764 621
7646 6385 212
4029 979 54
4233 2747 285
7161 195 207
12184 10915 600
11426 17057 22
8902 15194 250
7568 18812 11
6760 3527 609
22985 11097 805
18385 17233 430
9445 15864 64
6043 17438 782
14575 24303 123
21574 7970 190
19108 16299 363
1341 13705 569
21540 21054 597
2788 14356 974
16789 19696 196
6493 15392 969
24496 7350 149
5177 10633 326
12476 10721 972
4426 672 940
8085 4524 215
5381 9629 810
2993 24856 21
19431 14202 906
9867 6427 840
5260 15861 649
1948 10675 290
8178 10783 856
9438 19874 740
22755 21606 535
13942 24487 788
10309 3073 53
4298 1202 998
920 13616 545
1427 23488 251
16358 19916 105
17642 7260 927
15073 18344 161
19153 8583 315
19141 1372 802
18099 20526 238
18701 792 868
11931 23063 54
16979 11894 890
10518 22914 27
7696 16326 431
7022 16702 803
5302 19447 655
21107 8178 278
6010 7909 788
18463 5498 792
1534 16435 9
5065 24004 232
21540 17846 569
6107 20925 786
20201 8934 138
18241 608 981
21067 13199 466
11829 16382 136
22145 5245 327
5674 17952 877
22201 14660 147
17012 8839 873
2399 17914 739
14652 20703 85
13793 8432 819
16459 4541 207
7115 4768 536
22025 13534 928
7440 20148 494
21917 23928 982
23697 22459 291
18691 4135 802
1104 24396 255
17482 6942 38
23139 9832 353
24341 6378 486
24042 3715 3
7802 19305 381
7459 5863 115
8741 12537 684
24500 9864 316
10273 24102 404
21413 23257 793
14751 9597 746
11404 3861 197
9587 24819 29
4573 8237 694
6092 24682 30
4140 3914 558
23922 23484 307
8277 20031 181
16769 2771 812
24363 18673 185
13560 20171 468
2691 22472 60
4095 8287 679
22214 8182 166
9029 14095 143
23112 7028 755
4176 13416 521
4203 23612 368
5805 14301 97
218 12222 7
7389 22587 889
5513 21821 270
8262 15965 31
17947 18915 64
16217 10842 391
18714 19606 838
17553 15134 843
14566 7704 755
9153 11752 260
4928 16297 373
9128 3957 221
10414 259 49
15122 21898 52
14024 21294 11
24039 16167 830
7784 20600 500
13019 7653 226
21369 6946 291
21187 180 763
24817 10251 830
13578 12699 70
6183 8725 293
5309 2312 243
5418 11235 617
22726 19805 632
670 16346 436
6648 7045 148
11863 6255 391
16017 14175 720
15842 13781 979
9397 8745 114
19562 7802 793
20209 15060 396
3570 24940 526
21390 19333 677
13942 4927 594
9449 2901 980
2043 22079 475
16947 22788 410
9969 8752 31
1804 8999 561
13249 18785 948
18054 1172 242
11232 12366 970
2368 4890 862
13156 15574 31
19103 13421 150
4759 13760 782
20592 21758 747
9393 24849 37
17225 8381 571
17678 7262 266
14632 24829 387
17320 20570 934
22332 1994 955
16553 17641 374
21752 4264 979
19181 11129 248
8161 20022 458
3866 15377 888
10192 15056 945
23578 8001 421
16412 11983 421
14771 24008 795
17905 9505 76
20712 24235 462
7185 18538 73
5638 20204 485
8401 4320 307
17889 18216 902
10011 13512 553
913 13199 830
3180 9283 666
9737 1614 149
18121 7004 57
19505 6907 836
11650 4354 794
15530 23229 274
19008 5036 156
19780 1961 930
1291 6817 8
14413 382 413
7624 23818 601
14887 6715 103
7448 14119 83
17684 6089 887
11502 17349 509
10366 6651 641
9947 1383 326
897 10652 686
10428 8777 948
13110 16526 834
9049 20258 509
11873 2964 253
7481 19919 795
23192 11450 431
4400 20772 848
17856 7467 181
21830 9493 279
24145 86 529
19434 21410 565
378 26 964
19041 16092 100
20658 3636 751
3611 23223 504
1263 10508 467
13472 4408 522
11832 21434 -9
23920 7733 768
20130 22181 521
6350 23992 92
1100 1265 885
341 10279 349
16913 15284 306
20284 6704 636
17307 19078 722
18143 18581 351
20218 6952 440
298 14808 806
18510 20737 350
361 10747 323
19174 10362 58
15917 3181 276
18016 3496 770
4134 1717 563
18450 10934 682
15142 2910 2
15493 4886 940
14695 5467 395
2118 2955 677
24725 19904 997
18537 9814 229
12288 15118 737
14759 8534 935
23758 9141 395
1752 22319 78
5142 11108 580
1657 1624 4
15342 19670 675
13776 18496 137
15875 3720 816
14010 22504 147
14367 23652 461
22102 19848 55
5110 19937 266
17120 1973 451
8971 6805 404
8424 12014 218
1222 11650 763
8646 17514 526
18179 4937 116
1992 1682 272
14911 21713 996
16083 7784 33
22191 6100 815
12601 16224 655
4792 10162 323
23312 11774 450
8430 16061 619
4198 13362 969
22477 5126 828
8042 14950 901
11530 2468 333
266 8685 588
2811 4940 489
17987 16672 643
19011 24562 744
20235 16989 91
1574 23971 239
24587 4508 929
15069 1490 802
23518 458 118
13346 12186 514
6242 20058 710
11439 5671 947
6228 15694 496
13360 19786 718
18109 11292 155
22846 11730 751
22614 10014 651
420 23512 56
20130 4703 625
24698 15421 -4
926 22342 384
20400 11012 355
18878 13219 475
16004 19431 486
22740 24744 45
1671 542 112
16231 2943 450
16764 19157 758
15760 15030 408
13219 7828 973
18818 22635 509
10917 13030 513
2556 23874 19
15008 17287 531
10342 14761 817
6956 16678 401
13322 9767 69
10891 12845 581
8264 17719 855
21156 9200 230
22994 3553 123
11947 10680 329
19077 7312 298
22089 21222 428
6655 12216 248
4846 23832 877
2081 12706 904
21555 3467 521
9283 13961 581
6074 21955 78
13502 22155 991
20620 4118 825
5576 7542 770
21426 662 275
5695 13577 544
18545 23898 805
12467 19914 934
8740 430 266
926 6953 917
8742 7733 296
20377 8696 234
4391 19808 493
6741 16982 844
14811 23866 522
21890 17824 108
17683 6527 224
4650 22195 191
8204 14759 355
14156 23001 753
4984 15336 465
20973 11293 626
16270 5032 277
817 16638 975
10468 17316 566
15303 16195 646
5959 563 902
4576 2071 83
7611 2954 803
10848 8635 20
7904 9778 772
9381 8659 361
10854 21868 192
11196 11352 918
12867 11862 769
639 16928 326
20518 8514 229
15292 24964 107
15614 16219 704
18996 15632 487
2792 3077 445
6199 732 620
14886 1361 87
24305 2981 316
2887 120 567
22936 19255 837
24403 23401 181
741 20589 867
4009 20321 458
18757 13389 47
15804 13366 541
3043 10747 516
19434 19005 224
19268 20880 45
21888 16562 186
22609 17627 868
8365 5961 66
11631 24868 816
22137 1781 223
19237 15774 16
19802 9972 259
14582 24962 131
24779 2922 134
8070 15730 171
12154 10911 41
9174 24514 509
12996 10697 -2
12593 3580 959
5902 18530 824
1650 18857 962
13969 18544 821
23825 656 744
21105 22255 21
24432 9867 224
6077 4863 681
11230 11036 545
3623 186 416
19110 20088 937
14992 17929 168
22609 6183 199
19625 1096 51
20498 19632 775
2535 18721 214
6685 23804 862
18601 22841 300
9878 16203 41
1439 16581 849
19181 401 387
19272 19543 568
6677 21862 780
24196 4489 98
21294 14805 785
9713 14349 228
16679 19757 929
13361 2687 248
4357 973 850
12090 6041 818
10069 2241 924
3899 19819 965
727 2282 452
23756 22261 -2
974 1788 19
23157 18862 71
21706 14180 775
2113 15126 777
12031 4781 297
24869 6088 371
4702 10382 127
20017 6074 697
9677 985 111
8814 24520 619
18749 1791 981
6400 10413 172
21391 19111 639
19676 6927 456
18307 4024 897
11926 22769 542
11023 23851 940
17300 21357 516
24528 24029 595
80 6309 997
11771 14620 987
4808 9885 693
15551 4388 232
2228 4530 333
23731 17811 30
6256 17064 173
8129 20710 230
18322 20352 476
1836 1916 521
24091 833 316
10041 7204 643
2035 6367 216
20500 7240 31
16986 19252 310
23837 22204 903
5663 14850 511
1215 22190 773
17796 7853 562
5424 16518 536
19049 23914 894
24710 22879 954
17482 17568 296
2808 23597 409
23782 13498 577
11239 7427 983
13812 9837 938
8637 13471 765
9650 11351 329
20466 24747 384
14066 6853 900
19270 8737 446
10681 10812 274
17674 15603 483
18336 15717 -10
3321 22104 696
22949 19616 31
22991 14740 723
23766 20116 351
9524 9843 614
13812 14314 635
23753 12770 734
14551 10340 37
21405 15053 864
24756 22813 2
22113 20464 362
13124 8944 836
19899 15395 374
10262 14015 741
3769 6350 567
9074 10462 84
10667 19807 188
21071 20291 124
8857 9785 396
8141 10088 701
5586 3635 792
24750 24092 654
11486 24784 10
21809 9966 354
1326 23476 171
11689 9055 895
22672 651 999
21694 5320 437
6333 12242 483
17322 3605 582
15398 12694 954
16937 16285 116
24898 18150 898
14238 1677 299
5601 896 295
8280 23401 72
17938 16694 86
8826 400 902
23764 4241 981
5363 8119 876
11354 8000 371
2328 12854 847
16331 21885 634
6476 20768 942
23216 6957 420
10577 3993 783
13171 9474 953
23987 1351 959
11068 16254 769
3650 16353 823
6317 17303 414
8229 23449 986
9337 8667 317
12872 15972 623
18177 9671 246
21291 18424 913
3181 5258 251
6555 10536 378
7908 13423 316
5735 17794 18
22728 16056 256
16407 24816 913
4716 14595 257
3778 15086 152
18448 16429 137
2789 8790 433
14138 9903 785
21617 22211 310
5741 24972 465
24039 5195 290
23967 4905 738
24530 2482 211
10266 17462 361
22207 7319 434
11010 2366 935
9349 18038 859
11388 11886 324
2282 24749 642
3720 3886 760
13754 16721 514
21550 8641 615
18946 19222 371
15432 17433 267
23989 20066 694
1122 16147 61
20372 8546 3
20898 9768 266
9909 13070 619
24901 4278 -4
10635 17500 124
13136 17460 667
11039 15351 880
21810 24007 120
20163 16641 54
7430 22320 511
20009 1429 252
14009 7111 835
3974 5182 760
6987 7318 138
12022 23989 404
3754 24985 119
23162 16371 445
6751 18285 529
17530 3509 47
10237 2851 641
11812 2926 966
23614 3658 430
22732 19375 12
18276 2065 819
6978 5627 620
1888 20040 180
1720 1790 692
9838 6430 500
23075 8200 908
10636 16218 974
23636 18736 498
8594 22843 709
5193 6656 324
21267 9991 665
8546 24524 28
18845 154 123
13684 6007 798
20380 18821 69
9469 14877 326
22893 10025 724
24334 13674 664
14145 24482 452
1409 21295 819
6072 4512 417
13367 20269 990
9832 6721 560
18807 18588 217
22536 15510 698
23318 16302 114
5626 4558 849
11610 22286 498
2899 1242 992
10550 167 803
18290 697 775
10062 18565 113
20918 17630 470
15961 21096 208
23756 2132 626
12752 18915 962
10869 7260 838
22754 828 218
21376 8042 535
13731 5671 469
17624 9571 305
23920 6008 665
18247 22867 193
7055 8390 700
13342 19536 786
3510 22635 237
4542 994 373
20202 14588 182
15525 15559 795
23749 10108 904
23577 13849 883
23740 4781 74
1869 1752 183
20734 908 54
16039 14116 885
447 5893 389
14292 16615 812
12573 15925 791
8083 13641 575
3354 7562 505
5315 11719 253
23508 10675 572
3721 6235 791
15708 24275 539
18305 21101 485
24827 9742 941
22759 2905 507
80 3689 576
14441 15646 845
6449 21588 182
5062 20080 27
3227 10097 907
9421 23043 661
17595 24374 918
16263 16076 859
22328 23477 271
11043 610 109
335 985 531
17021 19930 658
24883 2019 437
7774 3560 417
11300 5771 416
5911 23891 97
11774 10446 424
24997 5489 157
14998 19576 467
14234 16243 857
5145 1073 73
10268 1285 841
14032 13320 282
13315 12769 284
8400 3850 638
1607 12657 639
7510 14049 920
20888 18534 487
5890 5989 551
9536 22317 839
22819 9923 667
11194 12830 128
20728 7411 316
22482 17062 193
18868 12132 164
23560 5778 397
8435 10650 373
18568 11305 885
12336 19170 29
12072 2189 867
12854 24872 17
10267 9925 132
4632 1857 237
23569 11263 45
10141 748 992
22830 6721 586
12324 9898 305
13105 18300 420
13697 15849 806
16168 12773 305
2156 17688 587
9924 9280 29
23526 20112 7
18037 19041 958
10601 4365 890
19090 21385 181
6790 13371 974
18708 23020 921
18580 1813 319
18817 16230 198
15629 4247 754
8037 5513 698
6772 6948 334
12603 19539 508
143 24042 515
8133 8487 680
11809 24048 201
14287 1702 906
16288 874 297
10896 10292 933
9942 118 286
20312 3491 366
16711 12489 93
23190 19694 822
3752 10263 760
14495 20448 208
16946 19128 300
8153 8995 908
1390 24469 909
9220 19259 630
12450 10619 491
13867 1138 101
5197 5600 30
14479 20488 755
7592 13516 758
4838 16015 705
23311 22732 614
15601 13719 457
15200 13619 596
19685 4750 899
16496 8237 471
10624 9454 135
23353 24709 904
12683 3069 206
8766 8993 835
13738 17228 666
11814 12958 527
15035 9344 745
9150 4164 630
3859 2644 234
24264 1255 21
8614 3692 225
19819 5816 628
19410 17248 96
23193 17068 902
14422 14582 531
121 8611 150
6886 6706 803
18693 9608 848
1825 11596 305
17957 21660 193
18420 20858 78
7825 9755 473
18044 16667 222
10634 1036 624
18802 16547 861
20267 99 659
15205 17932 502
16637 19316 985
24681 9914 356
21415 4379 456
20545 18692 116
7749 19174 458
16754 13358 489
22841 18528 953
15253 7840 290
1444 14080 353
23634 5027 871
13276 22857 513
9159 4182 972
11031 15763 408
22430 23196 161
4774 18205 179
1565 2931 312
13069 12687 670
22718 24029 976
23441 22886 433
24083 22976 112
9044 17841 249
21178 19541 457
17169 14035 896
18203 19317 289
22532 4186 997
21241 1405 985
6092 16105 674
5226 486 685
18628 1281 102
9369 22644 80
430 8976 794
18426 21057 212
16990 21594 137
13855 18285 177
24519 10562 491
20774 9617 130
15861 2874 339
3572 22819 340
2706 13570 580
11522 4055 579
5399 7267 47
13210 18196 573
1152 4762 466
23265 223 769
6043 19590 643
3719 14931 247
4817 21338 546
14506 18271 513
18414 3906 388
20692 18463 157
14672 23140 376
13499 10130 700
17038 15892 335
4094 6494 291
18291 13887 194
17184 22891 937
20111 4941 15
2695 18272 25
21354 18285 441
14366 19202 164
22800 21544 293
24570 21827 384
7779 15081 831
6674 1448 321
4758 8643 304
20860 8928 364
3089 24854 616
21631 17544 725
24862 6880 119
12198 5951 321
19486 10923 593
22753 9262 732
17006 3228 883
1920 4052 308
11980 6051 134
23913 19712 742
2348 15210 835
21957 22521 497
16295 13373 35
18470 24774 151
10033 4747 27
20738 9502 854
10949 17741 147
23852 17807 748
21477 9351 773
14882 944 667
4785 18811 310
18584 6404 980
22818 16655 510
23704 21654 718
5682 19210 400
5628 10555 730
4207 15338 282
7680 2025 45
24332 22216 34
7246 20724 173
22699 21501 978
14660 7035 179
9337 8469 526
2546 10408 424
22745 2257 576
7734 23765 574
25 832 550
6197 8081 17
4217 5373 482
13907 10520 298
407 14150 474
9477 17160 966
23943 20048 621
20986 6231 688
16654 22339 310
817 8839 10
7848 9499 860
15662 23249 986
2018 8559 391
3968 4851 120
15236 23470 860
18425 19257 743
19614 21887 858
9161 1879 496
24574 24965 834
23420 15715 287
5347 17836 523
24667 4290 574
17867 15687 593
13629 1377 364
15447 16338 419
20456 3267 135
11286 14984 379
15143 3220 336
10541 14674 380
5930 24576 832
4409 18235 99
12581 16598 447
20063 5932 728
8709 2032 416
8814 20546 877
18906 20187 73
8084 14420 820
3436 16699 991
4096 23903 233
12840 4822 897
14403 9054 362
24144 20075 38
7847 21818 874
21530 15900 626
8598 7678 396
19923 22318 328
22648 21539 337
463 10726 873
19476 7489 566
9940 22708 489
15453 12912 418
2728 13582 614
15930 21851 947
17274 23208 739
16045 16475 485
8686 4864 616
9419 15751 543
19299 24123 113
12712 9048 296
14921 22292 652
15952 1318 552
8993 17831 423
7530 14240 397
23861 15070 787
21453 5273 216
491 24941 620
7049 21745 224
716 14041 968
1787 22115 506
18171 9778 560
14160 13501 652
18759 21955 982
16342 2699 939
12041 22219 67
19349 22487 776
5202 1561 485
18683 3237 793
21118 15212 601
18205 10903 -4
6354 24334 226
2333 17412 746
22185 17639 713
2554 20528 620
8083 5456 78
9660 4780 218
76 675 419
23706 20440 44
2188 24177 34
10322 18874 280
14908 4714 396
13257 21671 344
21885 1320 662
10147 10874 829
10341 12752 951
7656 10608 997
19945 3185 46
5351 11687 308
16596 20019 700
10902 21118 390
19588 6582 450
24046 18552 108
14905 6402 848
11236 5981 895
12389 7997 127
19005 12441 731
12613 8646 478
