17000 17015
13042 2088 -297
9131 13042 -887
4746 9131 -175
4618 4746 -746
14397 4618 -659
14711 14397 -272
10577 14711 -409
4681 10577 -355
7635 4681 -875
9297 7635 -416
5706 9297 -722
15883 5706 -243
9340 15883 -7
5398 9340 -819
15126 5398 -602
1821 15126 -678
6024 1821 -514
2857 6024 -352
7298 2857 -179
776 7298 -818
10466 776 -208
14486 10466 -513
6475 14486 -896
10447 6475 -982
6115 10447 -643
37 6115 -877
3090 37 -602
12514 3090 -366
1669 12514 -636
5229 1669 -934
5927 5229 -942
13709 5927 -908
6489 13709 -193
11104 6489 -34
4205 11104 -742
11311 4205 -438
12339 11311 -665
10135 12339 -82
3798 10135 -425
2478 3798 -650
10719 2478 -720
6330 10719 -964
5116 6330 -884
13469 5116 -434
1421 13469 -339
9266 1421 -169
16641 9266 -55
351 16641 -560
11556 351 -900
16127 11556 -895
5306 16127 -966
11040 5306 -625
6926 11040 -539
8367 6926 -724
5722 8367 -668
7678 5722 -738
2222 7678 -81
621 2222 -24
8707 621 -448
1341 8707 -300
4388 1341 -756
678 4388 -192
9 678 -476
5397 9 -975
15954 5397 -194
4750 15954 -546
15962 4750 -939
12443 15962 -823
1977 12443 -230
13661 1977 -524
6765 13661 -839
7959 6765 -153
56 7959 -188
4855 56 -347
6801 4855 -643
7568 6801 -989
4910 7568 -909
16873 4910 -606
6105 16873 -78
6975 6105 -393
674 6975 -834
44 674 -839
1346 44 -331
431 1346 -490
6301 431 -857
2588 6301 -28
716 2588 -137
4445 716 -474
16418 4445 -345
2818 16418 -226
5807 2818 -54
4905 5807 -849
12908 4905 -718
6404 12908 -629
234 6404 -666
5222 234 -644
12138 5222 -916
2381 12138 -384
6705 2381 -998
2178 6705 -854
12118 2178 -772
3552 12118 -232
12311 3552 -721
14424 12311 -617
12210 14424 -223
16950 12210 -935
3945 16950 -471
4307 3945 -907
4365 4307 -365
9559 4365 -993
4375 9559 -657
15631 4375 -265
7823 15631 -5
13081 7823 -537
10116 13081 -258
11705 10116 -965
3923 11705 -620
1514 3923 -562
9733 1514 -7
6538 9733 -47
5968 6538 -837
10760 5968 -861
15330 10760 -28
4710 15330 -157
12078 4710 -666
15949 12078 -157
15322 15949 -512
15757 15322 -955
6559 15757 -582
9065 6559 -756
8725 9065 -959
13961 8725 -146
15397 13961 -89
2057 15397 -772
2706 2057 -177
9842 2706 -73
2807 9842 -145
1478 2807 -646
8550 1478 -414
5406 8550 -12
12058 5406 -811
10088 12058 -364
7055 10088 -343
1726 7055 -167
8923 1726 -869
12460 8923 -589
1777 12460 -683
6909 1777 -889
16862 6909 -505
8787 16862 -92
3743 8787 -247
12095 3743 -360
10083 12095 -258
6053 10083 -855
7637 6053 -931
16122 7637 -961
6144 16122 -663
13733 6144 -624
13807 13733 -812
6901 13807 -158
12196 6901 -649
7947 12196 -726
10714 7947 -814
14864 10714 -836
3289 14864 -741
6512 3289 -882
3250 6512 -574
9424 3250 -993
6415 9424 -577
4221 6415 -418
16100 4221 -706
11565 16100 -721
770 11565 -270
9118 770 -613
11636 9118 -112
1314 11636 -139
9683 1314 -722
10921 9683 -219
4351 10921 -351
12678 4351 -534
365 12678 -651
2437 365 -555
10521 2437 -623
8213 10521 -990
2884 8213 -155
1928 2884 -689
2658 1928 -130
4437 2658 -357
15253 4437 -463
15437 15253 -46
8918 15437 -560
5156 8918 -242
358 5156 -485
815 358 -606
14136 815 -132
14541 14136 -491
6406 14541 -674
15845 6406 -696
3309 15845 -776
12836 3309 -594
10808 12836 -447
6978 10808 -737
8168 6978 -457
1630 8168 -809
16464 1630 -759
6230 16464 -110
10757 6230 -276
13052 10757 -894
2322 13052 -931
16308 2322 -363
9986 16308 -420
2487 9986 -461
14080 2487 -344
5138 14080 -54
3036 5138 -633
13142 3036 -24
3664 13142 -606
15332 3664 -859
9251 15332 -944
7103 9251 -568
6541 7103 -40
16777 6541 -607
16692 16777 -315
6635 16692 -713
15008 6635 -226
14418 15008 -260
13434 14418 -663
10464 13434 -967
12107 10464 -822
3092 12107 -824
3661 3092 -680
4942 3661 -532
2156 4942 -757
5743 2156 -876
4039 5743 -357
12278 4039 -644
2291 12278 -446
16935 2291 -853
2581 16935 -339
15090 2581 -655
1306 15090 -937
4343 1306 -45
14325 4343 -468
13426 14325 -589
6188 13426 -633
7779 6188 -631
3426 7779 -500
932 3426 -223
16142 932 -300
2183 16142 -182
12966 2183 -271
15247 12966 -642
10624 15247 -290
3984 10624 -891
3545 3984 -829
8506 3545 -979
15417 8506 -79
1049 15417 -336
15014 1049 -505
920 15014 -249
5100 920 -41
13717 5100 -432
13298 13717 -140
16923 13298 -741
15716 16923 -113
6591 15716 -427
7458 6591 -46
5685 7458 -955
3282 5685 -722
1979 3282 -779
16482 1979 -374
2655 16482 -855
15403 2655 -715
9839 15403 -305
3248 9839 -646
10273 3248 -734
3957 10273 -718
5910 3957 -189
8174 5910 -16
9253 8174 -394
743 9253 -228
8708 743 -720
6459 8708 -423
9431 6459 -220
7808 9431 -334
7632 7808 -418
11681 7632 -422
14721 11681 -494
5395 14721 -861
16991 5395 -266
16804 16991 -401
4573 16804 -448
2622 4573 -645
9560 2622 -697
5277 9560 -814
10465 5277 -368
1834 10465 -428
2930 1834 -230
4224 2930 -506
5068 4224 -830
7065 5068 -901
15088 7065 -225
7534 15088 -644
16484 7534 -133
14298 16484 -387
15632 14298 -967
9679 15632 -522
9935 9679 -2
6132 9935 -254
10901 6132 -104
11124 10901 -934
9608 11124 -17
16509 9608 -687
7155 16509 -858
16853 7155 -590
2330 16853 -301
8109 2330 -444
15425 8109 -571
16919 15425 -142
15472 16919 -389
10565 15472 -923
1954 10565 -802
4078 1954 -207
5237 4078 -965
3943 5237 -864
3966 3943 -428
5810 3966 -853
15730 5810 -994
15441 15730 -381
14031 15441 -677
12263 14031 -370
1156 12263 -948
3571 1156 -748
1460 3571 -925
6516 1460 -749
11544 6516 -409
10716 11544 -70
7113 10716 -174
12366 7113 -776
12919 12366 -390
16636 12919 -586
10635 16636 -615
895 10635 -804
9096 895 -85
3230 9096 -581
14028 3230 -532
10594 14028 -78
6234 10594 -13
13186 6234 -884
13073 13186 -976
7551 13073 -302
842 7551 -301
13219 842 -691
7132 13219 -711
8767 7132 -964
10518 8767 -863
7287 10518 -923
985 7287 -63
4482 985 -905
12918 4482 -717
14226 12918 -797
10886 14226 -712
8680 10886 -151
15176 8680 -349
15392 15176 -490
12423 15392 -320
2255 12423 -481
6102 2255 -276
11899 6102 -727
5393 11899 -320
2710 5393 -737
1172 2710 -492
16847 1172 -513
12226 16847 -900
15454 12226 -140
8765 15454 -798
7480 8765 -350
231 7480 -158
1536 231 -606
15469 1536 -542
16971 15469 -837
15639 16971 -352
2612 15639 -477
3793 2612 -81
14943 3793 -427
12177 14943 -779
9660 12177 -54
11302 9660 -263
7161 11302 -197
2973 7161 -747
11986 2973 -651
6520 11986 -377
1592 6520 -268
11137 1592 -63
4190 11137 -240
8791 4190 -898
3596 8791 -805
1677 3596 -714
15474 1677 -896
11460 15474 -838
474 11460 -156
11294 474 -884
1852 11294 -611
693 1852 -259
10264 693 -525
3970 10264 -302
6813 3970 -485
6750 6813 -330
12293 6750 -505
5471 12293 -7
799 5471 -238
2096 799 -965
3776 2096 -944
3990 3776 -122
12896 3990 -971
6664 12896 -550
1110 6664 -699
1123 1110 -109
276 1123 -743
16008 276 -180
5790 16008 -287
6161 5790 -792
8450 6161 -497
2944 8450 -485
11069 2944 -762
5122 11069 -474
6419 5122 -909
5252 6419 -586
1221 5252 -758
16 1221 -115
10439 16 -619
14971 10439 -173
6284 14971 -462
15109 6284 -825
4507 15109 -256
15452 4507 -700
7415 15452 -564
12280 7415 -332
8841 12280 -415
12046 8841 -835
3848 12046 -167
9408 3848 -601
5567 9408 -454
9220 5567 -188
6633 9220 -765
2785 6633 -112
13293 2785 -656
16536 13293 -278
878 16536 -149
5103 878 -588
10497 5103 -942
7592 10497 -687
11165 7592 -481
16791 11165 -142
3644 16791 -885
4834 3644 -833
8710 4834 -246
798 8710 -8
2569 798 -310
2279 2569 -766
4359 2279 -940
4847 4359 -163
1032 4847 -697
11241 1032 -804
1540 11241 -589
3035 1540 -425
1886 3035 -871
4803 1886 -487
5604 4803 -494
1728 5604 -135
7077 1728 -234
10744 7077 -209
11452 10744 -223
14478 11452 -11
7605 14478 -614
1181 7605 -474
3542 1181 -83
3975 3542 -312
2821 3975 -596
6885 2821 -41
428 6885 -487
15762 428 -890
5384 15762 -675
7071 5384 -983
12541 7071 -987
7980 12541 -677
1941 7980 -750
15427 1941 -422
6111 15427 -297
8870 6111 -747
1550 8870 -244
3694 1550 -613
16391 3694 -561
6681 16391 -970
5047 6681 -514
14230 5047 -760
9863 14230 -248
2609 9863 -282
14583 2609 -73
16289 14583 -114
2100 16289 -405
10311 2100 -328
10369 10311 -743
12632 10369 -787
12203 12632 -939
9860 12203 -92
13380 9860 -423
5166 13380 -680
3296 5166 -371
1931 3296 -115
14850 1931 -656
298 14850 -358
12215 298 -729
13931 12215 -237
687 13931 -383
12939 687 -628
643 12939 -236
11220 643 -444
4473 11220 -524
7215 4473 -459
7803 7215 -331
6386 7803 -322
8874 6386 -390
10009 8874 -895
11633 10009 -354
8975 11633 -975
2214 8975 -646
13121 2214 -284
13845 13121 -296
12063 13845 -477
8362 12063 -356
14405 8362 -903
302 14405 -839
9124 302 -389
14345 9124 -772
14596 14345 -418
3992 14596 -345
8734 3992 -254
943 8734 -767
7705 943 -21
6834 7705 -557
5086 6834 -849
14107 5086 -426
11506 14107 -957
2372 11506 -269
11692 2372 -870
11445 11692 -384
14622 11445 -239
13671 14622 -117
8857 13671 -125
71 8857 -439
8062 71 -129
6313 8062 -67
339 6313 -916
9537 339 -539
6219 9537 -45
3055 6219 -674
5982 3055 -860
15384 5982 -469
12086 15384 -125
16219 12086 -589
8412 16219 -411
84 8412 -330
13047 84 -838
5021 13047 -725
905 5021 -967
12497 905 -419
11355 12497 -693
2653 11355 -313
5141 2653 -688
4974 5141 -648
3004 4974 -74
16220 3004 -720
795 16220 -243
8509 795 -300
2450 8509 -311
8777 2450 -497
16656 8777 -582
7490 16656 -576
15828 7490 -95
14533 15828 -669
14133 14533 -103
3418 14133 -687
13201 3418 -895
3752 13201 -762
13833 3752 -963
12478 13833 -901
14969 12478 -551
5911 14969 -863
7476 5911 -168
7004 7476 -87
12362 7004 -941
4231 12362 -359
15442 4231 -34
14437 15442 -18
11961 14437 -190
6318 11961 -750
1847 6318 -646
9310 1847 -507
14640 9310 -340
10628 14640 -557
6074 10628 -601
14342 6074 -178
10754 14342 -6
15334 10754 -934
1702 15334 -959
8590 1702 -397
12903 8590 -99
14729 12903 -182
3074 14729 -715
14613 3074 -806
16006 14613 -301
1038 16006 -926
2396 1038 -393
13499 2396 -261
10989 13499 -894
13586 10989 -280
15885 13586 -981
7599 15885 -28
4820 7599 -724
11562 4820 -722
2035 11562 -146
7503 2035 -405
6734 7503 -204
3651 6734 -141
14928 3651 -315
11242 14928 -20
4435 11242 -127
3790 4435 -523
3124 3790 -411
9354 3124 -892
11253 9354 -440
15778 11253 -91
7756 15778 -522
12523 7756 -883
13237 12523 -346
9176 13237 -956
12322 9176 -526
16577 12322 -334
7372 16577 -978
15278 7372 -859
7279 15278 -630
13998 7279 -34
12126 13998 -16
6451 12126 -838
7852 6451 -717
12050 7852 -112
6185 12050 -237
1207 6185 -556
16489 1207 -740
12042 16489 -886
10686 12042 -540
288 10686 -435
3715 288 -676
9488 3715 -54
4732 9488 -57
11777 4732 -240
16083 11777 -6
6626 16083 -888
8766 6626 -642
4013 8766 -340
673 4013 -412
16522 673 -695
12533 16522 -440
6214 12533 -467
14659 6214 -764
13631 14659 -404
10601 13631 -445
2467 10601 -701
11143 2467 -944
7899 11143 -757
4767 7899 -115
4378 4767 -673
6807 4378 -471
10233 6807 -564
9026 10233 -833
1751 9026 -45
13163 1751 -657
6575 13163 -224
14513 6575 -316
4929 14513 -599
10030 4929 -94
14352 10030 -325
14065 14352 -32
10676 14065 -945
7337 10676 -573
9022 7337 -162
11620 9022 -852
4972 11620 -639
3853 4972 -179
1716 3853 -518
12198 1716 -855
3718 12198 -185
4170 3718 -970
16165 4170 -762
2696 16165 -69
8272 2696 -383
16271 8272 -653
960 16271 -30
10432 960 -551
3951 10432 -607
12480 3951 -845
8984 12480 -812
8420 8984 -351
15049 8420 -608
9896 15049 -470
7578 9896 -653
6500 7578 -399
2336 6500 -645
7826 2336 -503
9751 7826 -381
1271 9751 -428
12569 1271 -185
329 12569 -612
13767 329 -303
2039 13767 -359
9055 2039 -349
8027 9055 -284
2939 8027 -121
3866 2939 -990
4912 3866 -19
2472 4912 -922
16360 2472 -455
7044 16360 -940
4801 7044 -33
7917 4801 -572
16401 7917 -207
5573 16401 -30
5293 5573 -301
10351 5293 -838
5839 10351 -928
12325 5839 -969
2971 12325 -731
1842 2971 -29
1604 1842 -674
1169 1604 -804
15918 1169 -648
1241 15918 -339
9715 1241 -131
11315 9715 -722
1971 11315 -188
8763 1971 -941
2969 8763 -791
16394 2969 -381
8759 16394 -233
7455 8759 -486
16276 7455 -662
11153 16276 -273
15995 11153 -735
12268 15995 -962
5295 12268 -124
7545 5295 -774
5467 7545 -972
4763 5467 -107
13059 4763 -586
6553 13059 -740
15934 6553 -13
13261 15934 -340
1723 13261 -941
8154 1723 -4
7085 8154 -758
7327 7085 -983
1959 7327 -610
5389 1959 -130
12520 5389 -353
6791 12520 -464
14650 6791 -479
2490 14650 -37
12954 2490 -152
16987 12954 -110
2984 16987 -480
6690 2984 -635
8276 6690 -914
15143 8276 -61
5396 15143 -231
12891 5396 -493
12613 12891 -432
9281 12613 -620
2584 9281 -658
4683 2584 -119
14828 4683 -342
8142 14828 -160
10132 8142 -321
6534 10132 -21
13811 6534 -626
11081 13811 -390
13482 11081 -983
15618 13482 -148
8171 15618 -940
6114 8171 -865
441 6114 -68
11418 441 -110
12337 11418 -129
1195 12337 -304
3662 1195 -540
1953 3662 -827
2814 1953 -208
2913 2814 -517
4778 2913 -163
5077 4778 -120
11769 5077 -553
1414 11769 -599
4505 1414 -595
297 4505 -634
14224 297 -985
463 14224 -885
4782 463 -204
9400 4782 -759
6235 9400 -78
10766 6235 -543
14206 10766 -889
4254 14206 -601
741 4254 -100
8998 741 -828
3503 8998 -898
10597 3503 -522
14274 10597 -180
1097 14274 -515
5309 1097 -830
7254 5309 -422
5039 7254 -623
12464 5039 -835
7052 12464 -261
7848 7052 -516
12602 7848 -863
11174 12602 -34
7998 11174 -527
6250 7998 -907
9169 6250 -721
5441 9169 -262
5903 5441 -390
5597 5903 -29
1810 5597 -818
5479 1810 -405
11239 5479 -181
9912 11239 -269
12030 9912 -551
7082 12030 -838
5956 7082 -14
12567 5956 -912
14815 12567 -235
9346 14815 -724
1529 9346 -140
1845 1529 -782
2535 1845 -694
59 2535 -855
7207 59 -766
9212 7207 -45
5951 9212 -907
6021 5951 -473
5153 6021 -959
5767 5153 -178
12983 5767 -22
11654 12983 -409
4926 11654 -918
4662 4926 -527
15774 4662 -944
2834 15774 -490
16861 2834 -489
11188 16861 -651
9677 11188 -3
9646 9677 -634
8153 9646 -857
14504 8153 -325
13159 14504 -757
4963 13159 -682
9056 4963 -660
66 9056 -455
12689 66 -685
4874 12689 -512
13125 4874 -157
14858 13125 -666
8789 14858 -110
12607 8789 -262
10745 12607 -772
3623 10745 -318
2110 3623 -431
12223 2110 -529
15106 12223 -637
9498 15106 -567
13166 9498 -150
5459 13166 -42
3978 5459 -779
8739 3978 -391
2908 8739 -553
10677 2908 -613
7505 10677 -937
13819 7505 -494
3404 13819 -964
11763 3404 -243
1904 11763 -764
15061 1904 -90
15698 15061 -392
3814 15698 -504
6631 3814 -523
6859 6631 -935
11115 6859 -247
16274 11115 -597
9466 16274 -34
3838 9466 -693
7595 3838 -146
4930 7595 -435
4044 4930 -465
14551 4044 -477
4404 14551 -680
4745 4404 -732
14494 4745 -560
7995 14494 -458
15983 7995 -373
1734 15983 -538
15259 1734 -184
16537 15259 -576
5065 16537 -559
12646 5065 -549
7442 12646 -648
8270 7442 -861
3635 8270 -855
16624 3635 -942
15924 16624 -13
4913 15924 -978
14633 4913 -818
944 14633 -644
4760 944 -335
2416 4760 -689
4722 2416 -606
7938 4722 -914
3290 7938 -76
456 3290 -604
910 456 -243
4943 910 -637
9638 4943 -949
12491 9638 -849
1813 12491 -383
2667 1813 -999
16897 2667 -195
9503 16897 -240
11693 9503 -992
7371 11693 -798
8788 7371 -392
2998 8788 -577
16080 2998 -969
6691 16080 -506
15066 6691 -645
16886 15066 -998
3272 16886 -620
16320 3272 -105
11203 16320 -40
10047 11203 -749
10064 10047 -953
13265 10064 -523
7628 13265 -34
14766 7628 -746
4092 14766 -475
12071 4092 -133
6547 12071 -762
7435 6547 -735
6627 7435 -125
16668 6627 -70
13989 16668 -468
1111 13989 -747
313 1111 -999
9309 313 -308
702 9309 -703
12554 702 -915
10904 12554 -836
13017 10904 -68
16795 13017 -169
10735 16795 -131
15559 10735 -936
13476 15559 -604
5703 13476 -572
14913 5703 -876
14558 14913 -426
6751 14558 -993
10212 6751 -454
1001 10212 -740
3079 1001 -893
1330 3079 -376
1654 1330 -538
385 1654 -110
345 385 -631
16393 345 -117
4535 16393 -224
4025 4535 -311
8467 4025 -974
1862 8467 -862
2747 1862 -22
15966 2747 -108
1833 15966 -351
8349 1833 -582
4629 8349 -683
12159 4629 -524
3749 12159 -612
6231 3749 -896
3917 6231 -936
14338 3917 -938
11568 14338 -97
4599 11568 -602
15889 4599 -709
1752 15889 -231
9146 1752 -702
6329 9146 -382
6964 6329 -749
1299 6964 -682
1469 1299 -105
6395 1469 -655
230 6395 -610
3428 230 -983
9655 3428 -244
4633 9655 -40
7786 4633 -374
8968 7786 -521
5373 8968 -592
5067 5373 -957
16313 5067 -1000
6039 16313 -160
9414 6039 -429
519 9414 -606
11408 519 -737
9403 11408 -49
7682 9403 -602
5027 7682 -992
7494 5027 -202
8869 7494 -304
2299 8869 -250
15261 2299 -11
4108 15261 -702
3836 4108 -94
16457 3836 -213
3146 16457 -569
2278 3146 -398
9979 2278 -668
8241 9979 -554
15336 8241 -379
16063 15336 -986
16443 16063 -379
7985 16443 -822
12462 7985 -388
1798 12462 -73
12518 1798 -586
487 12518 -375
11001 487 -98
366 11001 -429
11922 366 -221
10177 11922 -462
8088 10177 -905
217 8088 -576
12867 217 -757
8568 12867 -22
12082 8568 -855
14744 12082 -413
5806 14744 -389
9588 5806 -958
8256 9588 -709
6531 8256 -231
235 6531 -966
1142 235 -617
7299 1142 -507
11106 7299 -938
2681 11106 -152
9317 2681 -921
8398 9317 -497
7624 8398 -781
6895 7624 -8
13164 6895 -598
5899 13164 -397
13908 5899 -458
14008 13908 -784
7063 14008 -81
11344 7063 -183
6997 11344 -603
8186 6997 -146
11011 8186 -295
2836 11011 -567
14296 2836 -926
856 14296 -43
15249 856 -854
12509 15249 -994
189 12509 -898
5709 189 -775
1851 5709 -473
3174 1851 -951
16942 3174 -129
6436 16942 -89
4558 6436 -117
312 4558 -381
6455 312 -780
12363 6455 -599
2904 12363 -24
12146 2904 -561
13317 12146 -461
12775 13317 -240
7853 12775 -413
16376 7853 -153
4538 16376 -200
7715 4538 -565
5976 7715 -240
1712 5976 -250
7949 1712 -991
5272 7949 -465
239 5272 -609
10259 239 -274
389 10259 -921
14467 389 -473
2695 14467 -83
15707 2695 -13
11853 15707 -736
11995 11853 -642
16730 11995 -539
2932 16730 -424
12454 2932 -941
12091 12454 -398
925 12091 -648
7656 925 -488
5941 7656 -917
3839 5941 -932
14654 3839 -533
5572 14654 -753
16907 5572 -352
14482 16907 -267
10449 14482 -855
11132 10449 -901
1981 11132 -198
16831 1981 -844
5339 16831 -104
10698 5339 -939
10611 10698 -33
6005 10611 -91
12308 6005 -192
697 12308 -844
12401 697 -521
5517 12401 -421
14956 5517 -55
505 14956 -220
6677 505 -545
7691 6677 -655
242 7691 -660
15597 242 -21
11318 15597 -917
1840 11318 -570
5447 1840 -275
16362 5447 -564
12248 16362 -945
12135 12248 -249
13660 12135 -409
9061 13660 -840
6851 9061 -921
5310 6851 -62
10357 5310 -815
13014 10357 -271
8847 13014 -947
14990 8847 -8
15358 14990 -264
10535 15358 -735
2518 10535 -493
2078 2518 -46
7747 2078 -27
14023 7747 -189
3359 14023 -847
12546 3359 -849
7673 12546 -776
5174 7673 -561
5058 5174 -862
391 5058 -708
10591 391 -755
15913 10591 -52
11999 15913 -725
15331 11999 -682
2575 15331 -482
14196 2575 -495
12172 14196 -565
15137 12172 -668
10498 15137 -975
4816 10498 -948
7596 4816 -343
10980 7596 -464
16255 10980 -460
10236 16255 -705
12592 10236 -166
4197 12592 -984
14070 4197 -794
8574 14070 -784
3574 8574 -830
12557 3574 -72
8474 12557 -545
5496 8474 -359
8126 5496 -803
10892 8126 -750
10298 10892 -742
399 10298 -105
1949 399 -778
1045 1949 -80
8624 1045 -614
11266 8624 -106
6841 11266 -16
16926 6841 -511
2362 16926 -500
16838 2362 -972
9181 16838 -972
931 9181 -597
8487 931 -844
3195 8487 -587
8242 3195 -726
3891 8242 -207
10763 3891 -238
2489 10763 -744
7781 2489 -437
12831 7781 -619
464 12831 -347
5074 464 -793
16321 5074 -787
14647 16321 -26
11095 14647 -992
16625 11095 -540
7259 16625 -528
1348 7259 -987
13836 1348 -763
10800 13836 -854
7139 10800 -230
3502 7139 -987
8127 3502 -960
11343 8127 -357
13739 11343 -690
5698 13739 -230
5551 5698 -634
14179 5551 -735
2955 14179 -789
15376 2955 -605
6275 15376 -307
11721 6275 -42
13126 11721 -599
1925 13126 -110
3525 1925 -116
15285 3525 -305
12512 15285 -330
6952 12512 -748
15930 6952 -193
14738 15930 -826
5200 14738 -421
13562 5200 -36
14380 13562 -684
13841 14380 -137
3991 13841 -335
14821 3991 -411
6305 14821 -614
11035 6305 -490
10847 11035 -64
11554 10847 -952
8156 11554 -53
8798 8156 -81
8448 8798 -992
16815 8448 -150
15858 16815 -618
12396 15858 -251
10718 12396 -943
349 10718 -726
3807 349 -606
14997 3807 -953
4887 14997 -943
13193 4887 -590
2242 13193 -576
6042 2242 -800
2368 6042 -108
7114 2368 -445
1541 7114 -735
12923 1541 -137
12737 12923 -879
9982 12737 -210
14831 9982 -48
5469 14831 -697
8932 5469 -590
3324 8932 -776
14458 3324 -856
13532 14458 -249
3674 13532 -476
6711 3674 -955
5090 6711 -559
7396 5090 -452
14428 7396 -728
11845 14428 -679
11225 11845 -161
14331 11225 -691
11020 14331 -952
1578 11020 -990
794 1578 -36
16300 794 -257
9030 16300 -930
12803 9030 -502
10639 12803 -600
14258 10639 -350
5177 14258 -814
11420 5177 -731
3934 11420 -466
4103 3934 -412
5831 4103 -805
12089 5831 -266
15135 12089 -448
15740 15135 -355
8402 15740 -831
16514 8402 -410
15880 16514 -539
2283 15880 -797
6022 2283 -432
46 6022 -345
12931 46 -390
7685 12931 -729
12731 7685 -754
10063 12731 -763
3512 10063 -945
7498 3512 -945
10778 7498 -72
267 10778 -321
8029 267 -132
14374 8029 -115
15033 14374 -86
4112 15033 -315
10066 4112 -61
13962 10066 -16
3119 13962 -305
906 3119 -934
14603 906 -297
11878 14603 -999
1881 11878 -920
1310 1881 -348
2564 1310 -522
3341 2564 -447
13143 3341 -488
1383 13143 -751
1651 1383 -605
13749 1651 -87
15174 13749 -753
16812 15174 -451
9367 16812 -321
16133 9367 -734
310 16133 -468
14420 310 -759
2447 14420 -583
12032 2447 -961
6757 12032 -127
4996 6757 -138
14887 4996 -45
16994 14887 -889
12357 16994 -142
3141 12357 -541
10883 3141 -553
16131 10883 -337
8539 16131 -786
867 8539 -62
10215 867 -158
4577 10215 -104
619 4577 -686
13853 619 -375
5503 13853 -376
16826 5503 -828
16442 16826 -358
15910 16442 -352
2014 15910 -48
5351 2014 -177
7991 5351 -455
291 7991 -281
15839 291 -327
2345 15839 -173
6023 2345 -790
3191 6023 -102
10018 3191 -971
1877 10018 -747
11905 1877 -480
3710 11905 -241
10143 3710 -571
13433 10143 -345
5658 13433 -901
15103 5658 -905
15747 15103 -891
260 15747 -371
14417 260 -20
13906 14417 -212
5211 13906 -614
824 5211 -125
9599 824 -324
7817 9599 -294
12869 7817 -319
14056 12869 -730
266 14056 -24
9572 266 -920
8943 9572 -663
12221 8943 -245
12235 12221 -177
14421 12235 -551
4678 14421 -732
13972 4678 -274
6100 13972 -34
1108 6100 -218
13523 1108 -342
4377 13523 -540
9778 4377 -572
10839 9778 -418
12129 10839 -825
765 12129 -550
10196 765 -286
4843 10196 -991
4434 4843 -794
10813 4434 -601
10922 10813 -259
6323 10922 -783
3956 6323 -130
5179 3956 -881
11858 5179 -744
1705 11858 -181
1019 1705 -812
16496 1019 -798
4677 16496 -317
14834 4677 -364
7444 14834 -151
1004 7444 -500
3215 1004 -696
10409 3215 -641
305 10409 -515
4367 305 -746
8906 4367 -232
5492 8906 -42
2645 5492 -253
16979 2645 -42
8643 16979 -47
5699 8643 -433
16238 5699 -681
1193 16238 -134
1731 1193 -773
9806 1731 -119
4815 9806 -602
7102 4815 -182
16033 7102 -125
6196 16033 -186
3515 6196 -299
11293 3515 -697
5355 11293 -569
12111 5355 -84
13204 12111 -939
2532 13204 -73
6036 2532 -924
16802 6036 -809
6676 16802 -483
8994 6676 -926
7954 8994 -796
8385 7954 -55
6361 8385 -24
12187 6361 -495
10511 12187 -412
9365 10511 -587
726 9365 -367
12124 726 -842
2829 12124 -331
13016 2829 -352
9991 13016 -444
13814 9991 -721
8104 13814 -584
9067 8104 -703
7165 9067 -449
11169 7165 -449
10081 11169 -480
6187 10081 -982
12712 6187 -479
13684 12712 -690
14013 13684 -341
6205 14013 -977
8634 6205 -903
10919 8634 -457
2986 10919 -543
10263 2986 -713
1488 10263 -110
708 1488 -541
7393 708 -128
742 7393 -359
35 742 -266
15668 35 -163
16772 15668 -905
9808 16772 -671
5282 9808 -687
699 5282 -659
6370 699 -310
13630 6370 -246
16078 13630 -953
5856 16078 -63
9404 5856 -858
5660 9404 -298
9453 5660 -896
12143 9453 -255
13155 12143 -459
15125 13155 -852
5942 15125 -590
3176 5942 -767
7092 3176 -197
4385 7092 -142
1595 4385 -856
4264 1595 -219
2783 4264 -470
1186 2783 -260
2656 1186 -797
16170 2656 -417
12245 16170 -5
7462 12245 -933
2076 7462 -426
2185 2076 -275
4428 2185 -186
16594 4428 -912
9398 16594 -874
15001 9398 -183
14072 15001 -204
15017 14072 -181
7616 15017 -887
3368 7616 -103
3585 3368 -861
15717 3585 -152
4641 15717 -618
5744 4641 -256
3366 5744 -614
15884 3366 -823
3843 15884 -818
16846 3843 -452
13493 16846 -290
15298 13493 -142
4979 15298 -583
13863 4979 -150
5590 13863 -236
4466 5590 -864
9462 4466 -52
2999 9462 -850
11078 2999 -849
10425 11078 -140
15662 10425 -943
9558 15662 -432
1197 9558 -196
10043 1197 -369
4114 10043 -360
8567 4114 -901
5071 8567 -963
12085 5071 -683
5924 12085 -323
6199 5924 -208
14037 6199 -365
8422 14037 -377
1646 8422 -54
12589 1646 -645
2216 12589 -497
15712 2216 -516
2094 15712 -10
1224 2094 -820
7965 1224 -278
12436 7965 -463
13263 12436 -410
1433 13263 -288
16310 1433 -420
3593 16310 -583
11217 3593 -749
9956 11217 -216
11279 9956 -630
4348 11279 -235
1596 4348 -76
802 1596 -829
16546 802 -540
3385 16546 -465
8729 3385 -907
11223 8729 -680
2669 11223 -2
1183 2669 -468
5774 1183 -72
3723 5774 -513
16566 3723 -588
10590 16566 -936
5356 10590 -236
15911 5356 -711
4818 15911 -941
16955 4818 -642
12340 16955 -309
14069 12340 -732
2298 14069 -682
4917 2298 -287
